organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adip1,https://purl.org/ccf/ASCTB-TEMP_adip1,11.2,336
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adip2,https://purl.org/ccf/ASCTB-TEMP_adip2,13,468
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adip3,https://purl.org/ccf/ASCTB-TEMP_adip3,26.5,318
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adip4,https://purl.org/ccf/ASCTB-TEMP_adip4,2,24
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,B,https://purl.org/ccf/ASCTB-TEMP_b,22.5,540
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,B cell,http://purl.obolibrary.org/obo/CL_0000236,20.83333333333333333333,750
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,B_plasma,https://purl.org/ccf/ASCTB-TEMP_bplasma,5,120
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD14+Mo,https://purl.org/ccf/ASCTB-TEMP_cd14-mo,167.5,4020
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD16+Mo,https://purl.org/ccf/ASCTB-TEMP_cd16-mo,57,2052
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Tfh,https://purl.org/ccf/ASCTB-TEMP_cd4-ttfh,5,60
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Th1,https://purl.org/ccf/ASCTB-TEMP_cd4-tth1,6,108
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Th17,https://purl.org/ccf/ASCTB-TEMP_cd4-tth17,1,12
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Th2,https://purl.org/ccf/ASCTB-TEMP_cd4-tth2,3.33333333333333333333,60
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_act,https://purl.org/ccf/ASCTB-TEMP_cd4-tact,17,510
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_naive,https://purl.org/ccf/ASCTB-TEMP_cd4-tnaive,29,870
