organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFHeart,UBERON:0000948,Posteromedial head of posterior papillary muscle of left ventricle,4401.498768462402,0,1,36,0,68,24,0,92,"B cell; mast cell; macrophage; smooth muscle cell; Schwann cell; T cell; capillary endothelial cell; endothelial cell of lymphatic vessel; dendritic cell, human; endothelial cell of artery; gamma-delta T cell; endothelial cell of venule; fat cell; endocardial cell; natural killer cell; pericyte; aCM3; FB1; MAIT-like; Adip2; Mast; vCM4; SMC1_basic; CD8+T_em; Adip1; fibroblast of cardiac tissue; regular ventricular cardiac myocyte; EC3_cap; EC10_CMC-like; aCM1; B; vCM5; CD4+T_act; EC2_cap; CD8+T_trans; FB2; NK_CD16hi; CD4+T_naive; vCM1; NK_CD56hi; FB4_activated; aCM2; PC4_CMC-like; vCM2; vCM3_stressed; CD4+T_Th1; CD4+T_Tfh; LYVE1+MP_cycling; CD8+T_te; CD16+Mo; MoMP; CD4+T_Th2; CD8+T_cytox; EC9_FB-like; EC4_immune; EC7_endocardial; NC2_glial_NGF+; LYVE1+IGF1+MP; PC2_atria; EC1_cap; regular atrial cardiac myocyte; FB3; EC5_art; cardiac endothelial cell; cardiac muscle cell; endothelial cell; kidney interstitial fibroblast; mesothelial cell; myeloid cell; PC1_vent; aCM5; SMC2_art; LYVE1+TIMD4+MP; EC6_ven; FB6; hepatocyte; innate lymphoid cell; FB5; B_plasma; Adip3; EC8_ln; PC3_str; NC1_glial; Neut; Purkinje_cell; CD14+Mo; CD4+T_reg; SAN_P_cell; CD4+T_Th17; T/NK_cycling; Adip4; NC3_glial",267.53829321663019693654
VHFHeart,UBERON:0000948,heart left ventricle,229312.7801882646,102,8,139,0,75,24,23,99,"B cell; cardiac muscle cell; endothelial cell; kidney interstitial fibroblast; hepatocyte; macrophage; innate lymphoid cell; smooth muscle cell; dendritic cell, human; endothelial cell of artery; gamma-delta T cell; mast cell; natural killer cell; pericyte; Schwann cell; T cell; capillary endothelial cell; cardiac endothelial cell; endothelial cell of lymphatic vessel; endothelial cell of venule; fat cell; myeloid cell; mesothelial cell; CD8+T_te; aCM4; SMC2_art; regular ventricular cardiac myocyte; regular atrial cardiac myocyte; Adip4; Adip2; aCM2; Adip1; PC1_vent; fibroblast of cardiac tissue; aCM1; NK_CD56hi; B; CD14+Mo; CD8+T_trans; Meso; SMC1_basic; Mast; EC2_cap; vCM4; FB3; EC3_cap; EC6_ven; EC1_cap; CD4+T_naive; vCM3_stressed; PC2_atria; CD16+Mo; MoMP; EC7_endocardial; FB1; CD8+T_em; EC5_art; vCM1; vCM2; NK_CD16hi; CD8+T_cytox; PC3_str; LYVE1+IGF1+MP; CD4+T_act; LYVE1+TIMD4+MP; B_plasma; PC4_CMC-like; EC4_immune; aCM3; FB2; EC8_ln; LYVE1+MP_cycling; FB4_activated; FB5; NC1_glial; NC2_glial_NGF+; EC10_CMC-like; MAIT-like; FB6; vCM5; Purkinje_cell; Adip3; Neut; CD4+T_Th17; EC9_FB-like; NC3_glial; CD4+T_Th1; CD4+T_Th2; CD4+T_Tfh; CD4+T_reg; NC4_glial; NC6_schwann; T/NK_cycling; aCM5; endocardial cell; AVN_P_cell; AVN_bundle_cell; NC5_glial; SAN_P_cell",323.17252198067932390035
VHFHeart,UBERON:0000948,heart right ventricle,78714.75572486871,49,3,86,0,71,24,22,95,"natural killer cell; pericyte; mast cell; B cell; EC9_FB-like; Adip1; FB6; EC10_CMC-like; CD8+T_cytox; CD4+T_naive; FB4_activated; regular ventricular cardiac myocyte; EC8_ln; CD4+T_Th2; aCM2; Adip2; MoMP; B_plasma; Adip4; CD8+T_em; SMC2_art; Schwann cell; T cell; capillary endothelial cell; cardiac endothelial cell; cardiac muscle cell; endothelial cell of lymphatic vessel; endothelial cell; hepatocyte; innate lymphoid cell; macrophage; kidney interstitial fibroblast; smooth muscle cell; dendritic cell, human; endothelial cell of artery; gamma-delta T cell; endothelial cell of venule; mesothelial cell; FB2; PC2_atria; EC6_ven; NC1_glial; EC4_immune; CD16+Mo; EC2_cap; CD4+T_Th1; LYVE1+TIMD4+MP; PC3_str; LYVE1+MP_cycling; FB1; NK_CD16hi; endocardial cell; fat cell; fibroblast of cardiac tissue; PC4_CMC-like; vCM1; CD4+T_act; regular atrial cardiac myocyte; NK_CD56hi; NC3_glial; Purkinje_cell; T/NK_cycling; vCM4; EC7_endocardial; vCM3_stressed; aCM5; Mast; SAN_P_cell; CD4+T_Th17; CD4+T_Tfh; MAIT-like; myeloid cell; Adip3; aCM1; B; Neut; CD4+T_reg; PC1_vent; vCM2; aCM3; EC5_art; NC2_glial_NGF+; SMC1_basic; CD14+Mo; FB3; CD8+T_te; CD8+T_trans; EC3_cap; EC1_cap; vCM5; LYVE1+IGF1+MP; FB5; AVN_P_cell; Meso; aCM4",263.56526520051746442432
VHFHeart,UBERON:0000948,interventricular septum,65894.53465930313,0,2,37,0,68,24,19,92,"pericyte; Schwann cell; T cell; capillary endothelial cell; endothelial cell of lymphatic vessel; hepatocyte; innate lymphoid cell; B cell; mast cell; endothelial cell of venule; fat cell; endocardial cell; mesothelial cell; Purkinje_cell; Adip2; CD4+T_act; CD4+T_reg; vCM1; CD8+T_te; aCM1; FB2; FB4_activated; EC3_cap; CD8+T_cytox; myeloid cell; CD8+T_em; MoMP; FB6; PC1_vent; aCM5; SMC2_art; aCM2; EC2_cap; LYVE1+TIMD4+MP; B_plasma; CD16+Mo; vCM5; NC2_glial_NGF+; NK_CD16hi; PC4_CMC-like; FB1; CD4+T_naive; NK_CD56hi; NC1_glial; vCM4; FB5; EC8_ln; EC7_endocardial; Adip1; EC1_cap; vCM3_stressed; PC3_str; CD4+T_Th1; SMC1_basic; FB3; EC6_ven; regular ventricular cardiac myocyte; fibroblast of cardiac tissue; cardiac endothelial cell; cardiac muscle cell; endothelial cell; kidney interstitial fibroblast; natural killer cell; LYVE1+IGF1+MP; MAIT-like; B; EC5_art; Mast; CD4+T_Th2; aCM3; PC2_atria; EC4_immune; LYVE1+MP_cycling; SAN_P_cell; CD4+T_Th17; CD8+T_trans; EC10_CMC-like; vCM2; EC9_FB-like; T/NK_cycling; regular atrial cardiac myocyte; CD14+Mo; Adip4; NC3_glial; CD4+T_Tfh; Neut; Adip3; dendritic cell, human; endothelial cell of artery; gamma-delta T cell; macrophage; smooth muscle cell",304.71734083316030880160
VHFHeart,UBERON:0000948,left cardiac atrium,18115.96846829785,49,1,49,0,70,23,22,93,"cardiac endothelial cell; cardiac muscle cell; endothelial cell; kidney interstitial fibroblast; hepatocyte; innate lymphoid cell; macrophage; smooth muscle cell; dendritic cell, human; endothelial cell of artery; endothelial cell of venule; fat cell; endocardial cell; T cell; capillary endothelial cell; B cell; mast cell; natural killer cell; pericyte; Schwann cell; fibroblast of cardiac tissue; FB2; B; B_plasma; EC3_cap; EC5_art; EC8_ln; MoMP; Adip1; MAIT-like; FB4_activated; EC10_CMC-like; CD8+T_te; CD4+T_naive; endothelial cell of lymphatic vessel; mesothelial cell; PC2_atria; aCM1; CD8+T_em; EC2_cap; CD8+T_cytox; NK_CD56hi; CD8+T_trans; LYVE1+MP_cycling; vCM4; regular atrial cardiac myocyte; CD4+T_Tfh; CD4+T_Th2; Adip4; aCM5; CD4+T_Th1; PC4_CMC-like; EC7_endocardial; SAN_P_cell; SMC1_basic; CD4+T_reg; myeloid cell; aCM2; EC4_immune; Mast; LYVE1+IGF1+MP; aCM3; T/NK_cycling; FB3; aCM4; LYVE1+TIMD4+MP; Adip3; FB6; vCM2; CD4+T_act; Meso; PC3_str; PC1_vent; FB5; FB1; EC6_ven; NK_CD16hi; NC1_glial; CD14+Mo; CD16+Mo; SMC2_art; Adip2; EC1_cap; NC2_glial_NGF+; regular ventricular cardiac myocyte; vCM1; Neut; NC4_glial; NC6_schwann; Purkinje_cell; AVN_P_cell; vCM5; vCM3_stressed",149.79795775877116425205
VHFHeart,UBERON:0000948,right cardiac atrium,33225.9013445354,36,1,36,0,67,23,26,90,"B cell; mast cell; natural killer cell; smooth muscle cell; NC6_schwann; vCM1; Adip1; CD14+Mo; B; FB1; LYVE1+TIMD4+MP; EC1_cap; Meso; Adip2; NK_CD16hi; EC7_endocardial; FB5; NC1_glial; CD8+T_em; EC6_ven; aCM2; CD4+T_naive; EC10_CMC-like; FB2; EC2_cap; PC2_atria; NK_CD56hi; SMC1_basic; CD4+T_act; EC3_cap; SMC2_art; aCM3; FB3; PC4_CMC-like; CD8+T_trans; aCM4; Adip3; FB4_activated; EC4_immune; MAIT-like; CD8+T_te; LYVE1+MP_cycling; CD16+Mo; LYVE1+IGF1+MP; PC3_str; CD4+T_Th1; EC5_art; CD8+T_cytox; FB6; CD4+T_Th2; fat cell; endocardial cell; vCM3_stressed; NC3_glial; NC5_glial; CD4+T_Tfh; CD4+T_reg; B_plasma; Mast; PC1_vent; aCM1; NC2_glial_NGF+; MoMP; regular ventricular cardiac myocyte; regular atrial cardiac myocyte; aCM5; fibroblast of cardiac tissue; pericyte; capillary endothelial cell; endothelial cell of lymphatic vessel; cardiac endothelial cell; cardiac muscle cell; endothelial cell; hepatocyte; kidney interstitial fibroblast; T cell; endothelial cell of artery; Schwann cell; mesothelial cell; endothelial cell of venule; T/NK_cycling; myeloid cell; EC9_FB-like; innate lymphoid cell; macrophage; dendritic cell, human; EC8_ln; Adip4; NC4_glial; AVN_P_cell",105.20770065075921908894
VHFLargeIntestine,UBERON:0000059,ascending colon,46838.66491802995,0,2,2,0,25,15,37,40,"Cycling TA; TA; intestinal enteroendocrine cell; gut endothelial cell; large intestine goblet cell; NK; Goblet; CD7+ Immune; CD57+ Enterocyte; DC; Endothelial; M2 Macrophage; M1 Macrophage; Neuroendocrine; Enterocyte; Neutrophil; Paneth; MUC1+ Enterocyte; Plasma; B; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; fibroblast; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; ICC; CD4+ T cell; Stroma; Smooth muscle; CD66+ Enterocyte; neutrophil; plasma cell",536.97991730655640874188
VHFLargeIntestine,UBERON:0000059,caecum,31765.15370754535,0,2,2,0,25,15,36,40,"Neuroendocrine; Enterocyte; Neutrophil; Paneth; MUC1+ Enterocyte; CD4+ T cell; Smooth muscle; Stroma; Plasma; ICC; B; CD66+ Enterocyte; NK; intestinal enteroendocrine cell; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; fibroblast; neutrophil; plasma cell; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; Goblet; CD7+ Immune; CD57+ Enterocyte; DC; Cycling TA; Endothelial; TA; M2 Macrophage; M1 Macrophage; gut endothelial cell; large intestine goblet cell",536.99271402550091074681
VHFLargeIntestine,UBERON:0000059,descending colon,140721.8643302251,3,3,3,0,25,15,37,40,"B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; neutrophil; plasma cell; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; fibroblast; Neuroendocrine; M1 Macrophage; Stroma; CD7+ Immune; MUC1+ Enterocyte; NK; M2 Macrophage; Enterocyte; DC; Endothelial; Plasma; CD4+ T cell; CD57+ Enterocyte; Neutrophil; B; TA; CD66+ Enterocyte; ICC; Smooth muscle; Paneth; Cycling TA; Goblet; intestinal enteroendocrine cell; large intestine goblet cell; gut endothelial cell",826.36028476989575387745
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.709589328162,3,3,3,0,25,15,37,40,"M1 Macrophage; NK; Endothelial; M2 Macrophage; Cycling TA; CD66+ Enterocyte; CD4+ T cell; CD7+ Immune; Stroma; Enterocyte; MUC1+ Enterocyte; B; Paneth; Neutrophil; CD57+ Enterocyte; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; fibroblast; neutrophil; plasma cell; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; gut endothelial cell; large intestine goblet cell; intestinal enteroendocrine cell; DC; Smooth muscle; Neuroendocrine; Goblet; Plasma; ICC; TA; B cell",456.86700426439232409382
