organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFHeart,UBERON:0000948,Posteromedial head of posterior papillary muscle of left ventricle,4401.498768462402,0,1,36,0,8,40,0,48,CD4+T_naive; LYVE1+IGF1+MP; macrophage; Macrophage; LYVE1+MP_cycling; LYVE1+TIMD4+MP; T/NK_cycling; SMC1_basic; EC1_cap; Capillary Endothelial; EC3_cap; PC1_vent; Pericyte; EC6_ven; Venous Endothelial; NK; EC2_cap; CD8+T_te; Arterial Endothelial; EC5_art; EC8_ln; Lymphatic Endothelial; Mast; B_plasma; smooth muscle cell; Smooth Muscle; B; T; CD4+T_Tfh; CD8+T_em; CD4+T_Th17; SAN_P_cell; DC; EC4_immune; Endothelial; ILC; CD8+T_cytox; Mesothelial; Adip1; Adip2; Adipocyte; CD4+T_Th1; Fibroblast; FB1; CD16+Mo; EC7_endocardial; Endocardial; MAIT-like; NK_CD56hi; CD8+T_trans; FB4_activated; FB5; CD4+T_Th2; cardiac endothelial cell; cardiac muscle cell; hepatocyte; Monocyte/cDC; Neuronal; CD4+T_reg; fibroblast of cardiac tissue; Ventricular Cardiomycoyte; CD4+T_act; NK_CD16hi; CD14+Mo; vCM1; NC1_glial; Atrial Cardiomyocyte; NC2_glial_NGF+; aCM1; vCM3_stressed; aCM2,389.80656934306569343066
VHFHeart,UBERON:0000948,heart left ventricle,229312.7801882646,102,8,139,0,9,43,23,52,CD4+T_naive; LYVE1+IGF1+MP; Macrophage; macrophage; LYVE1+MP_cycling; LYVE1+TIMD4+MP; SMC1_basic; EC8_ln; Lymphatic Endothelial; NK; B; EC5_art; Arterial Endothelial; NK_CD56hi; CD8+T_cytox; Mast; smooth muscle cell; Smooth Muscle; B_plasma; T; CD8+T_em; Meso; Mesothelial; CD4+T_Th1; Venous Endothelial; CD4+T_Tfh; gdT; CD4+T_Th17; DC; SAN_P_cell; T/NK_cycling; Capillary Endothelial; EC1_cap; EC3_cap; EC2_cap; CD8+T_te; Pericyte; PC1_vent; Neut; PC3_str; PC2_atria; PC4_CMC-like; EC6_ven; Purkinje_cell; CD8+T_trans; FB1; Fibroblast; FB4_activated; FB5; FB2; NC1_glial; NC2_glial_NGF+; aCM1; aCM2; Atrial Cardiomyocyte; aCM4; aCM3; fibroblast of cardiac tissue; vCM1; Ventricular Cardiomycoyte; vCM3_stressed; vCM2; vCM4; CD4+T_act; CD14+Mo; NK_CD16hi; MAIT-like; CD4+T_Th2; cardiac endothelial cell; hepatocyte; cardiac muscle cell; Monocyte/cDC; EC4_immune; EC10_CMC-like; Endothelial; EC9_FB-like; ILC; CD16+Mo; EC7_endocardial; Endocardial; Neuronal; CD4+T_reg; Adip1; Adip3; Adipocyte; Adip2; AVN_P_cell,481.54060292190147373805
VHFHeart,UBERON:0000948,heart right ventricle,78714.75572486871,49,3,86,0,9,41,22,50,CD4+T_naive; T/NK_cycling; SMC1_basic; CD8+T_te; Pericyte; PC3_str; PC2_atria; PC1_vent; EC6_ven; Venous Endothelial; NK; B; EC5_art; Arterial Endothelial; EC8_ln; Lymphatic Endothelial; Mast; Macrophage; LYVE1+IGF1+MP; macrophage; MoMP; LYVE1+TIMD4+MP; LYVE1+MP_cycling; AVN_P_cell; smooth muscle cell; Smooth Muscle; B_plasma; T; CD4+T_Tfh; CD8+T_em; cardiac endothelial cell; cardiac muscle cell; hepatocyte; Neuronal; Monocyte/cDC; ILC; CD8+T_cytox; Mesothelial; Meso; DC; gdT; CD4+T_Th17; SAN_P_cell; EC10_CMC-like; EC4_immune; Endothelial; NK_CD16hi; CD14+Mo; Ventricular Cardiomycoyte; vCM4; vCM1; vCM2; vCM3_stressed; CD4+T_act; Atrial Cardiomyocyte; aCM1; aCM2; NC1_glial; NC2_glial_NGF+; fibroblast of cardiac tissue; CD4+T_reg; Adipocyte; Adip1; Adip2; CD4+T_Th1; NK_CD56hi; CD8+T_trans; Capillary Endothelial; EC1_cap; EC2_cap; EC3_cap; FB3; FB1; Fibroblast; FB4_activated; FB5; Endocardial; EC7_endocardial; MAIT-like; CD16+Mo; CD4+T_Th2,384.24583835946924004825
VHFHeart,UBERON:0000948,interventricular septum,65894.53465930313,0,2,37,0,8,40,19,48,B; EC5_art; Arterial Endothelial; EC8_ln; Lymphatic Endothelial; Mast; B_plasma; smooth muscle cell; Smooth Muscle; T; CD4+T_Tfh; CD8+T_em; CD4+T_Th17; SAN_P_cell; DC; EC1_cap; Capillary Endothelial; EC3_cap; EC2_cap; EC6_ven; Venous Endothelial; NK; CD16+Mo; aCM2; Atrial Cardiomyocyte; aCM1; NK_CD16hi; fibroblast of cardiac tissue; CD4+T_act; CD14+Mo; CD4+T_reg; NC1_glial; NC2_glial_NGF+; Ventricular Cardiomycoyte; vCM1; vCM3_stressed; cardiac muscle cell; hepatocyte; Monocyte/cDC; Neuronal; T/NK_cycling; SMC1_basic; EC4_immune; Endothelial; ILC; CD8+T_cytox; FB4_activated; FB5; Fibroblast; FB1; Mesothelial; Adip1; Adip2; Adipocyte; CD4+T_Th1; NK_CD56hi; CD8+T_trans; MAIT-like; CD4+T_Th2; cardiac endothelial cell; Pericyte; PC1_vent; CD8+T_te; LYVE1+IGF1+MP; macrophage; Macrophage; LYVE1+MP_cycling; LYVE1+TIMD4+MP; CD4+T_naive; EC7_endocardial; Endocardial,452.07926945272369839559
VHFHeart,UBERON:0000948,left cardiac atrium,18115.96846829785,49,1,49,0,8,40,22,48,CD4+T_naive; Capillary Endothelial; EC2_cap; EC1_cap; EC3_cap; EC6_ven; Venous Endothelial; NK; B; EC5_art; Arterial Endothelial; Lymphatic Endothelial; EC8_ln; Mast; Macrophage; macrophage; LYVE1+IGF1+MP; LYVE1+TIMD4+MP; CD8+T_te; Neut; Pericyte; PC2_atria; PC1_vent; T/NK_cycling; SMC1_basic; SMC2_art; B_plasma; CD4+T_Tfh; smooth muscle cell; Smooth Muscle; T; Meso; Mesothelial; Adipocyte; Adip1; Adip2; CD8+T_em; ILC; CD8+T_cytox; DC; EC4_immune; EC10_CMC-like; Endothelial; CD4+T_Th1; NK_CD56hi; Purkinje_cell; Neuronal; vCM1; vCM4; Ventricular Cardiomycoyte; vCM2; NK_CD16hi; CD14+Mo; NC1_glial; CD4+T_act; fibroblast of cardiac tissue; Atrial Cardiomyocyte; aCM1; aCM4; aCM3; CD4+T_reg; CD8+T_trans; Fibroblast; FB2; FB1; FB3; CD16+Mo; EC7_endocardial; Endocardial; MAIT-like; CD4+T_Th2; cardiac endothelial cell; Monocyte/cDC; cardiac muscle cell; hepatocyte,218.99961494031574894109
VHFHeart,UBERON:0000948,right cardiac atrium,33225.9013445354,36,1,36,0,9,38,26,47,CD4+T_naive; Macrophage; LYVE1+TIMD4+MP; macrophage; MoMP; LYVE1+IGF1+MP; SMC1_basic; SMC2_art; EC2_cap; Capillary Endothelial; EC1_cap; CD8+T_te; T/NK_cycling; Venous Endothelial; PC2_atria; Pericyte; PC4_CMC-like; EC6_ven; B; EC5_art; Arterial Endothelial; NK; Lymphatic Endothelial; EC8_ln; T; EC10_CMC-like; Endothelial; EC4_immune; DC; CD4+T_Tfh; CD8+T_em; Mast; Smooth Muscle; smooth muscle cell; B_plasma; ILC; CD8+T_cytox; fibroblast of cardiac tissue; AVN_P_cell; CD16+Mo; EC7_endocardial; Endocardial; NK_CD16hi; Ventricular Cardiomycoyte; vCM1; vCM4; vCM3_stressed; CD14+Mo; aCM3; Atrial Cardiomyocyte; aCM1; aCM2; CD4+T_reg; NC1_glial; NC2_glial_NGF+; CD4+T_act; Monocyte/cDC; Neuronal; CD4+T_Th1; NK_CD56hi; CD8+T_trans; cardiac muscle cell; hepatocyte; MAIT-like; CD4+T_Th2; Mesothelial; Meso; Adipocyte; Adip1; Adip2; cardiac endothelial cell; Fibroblast; FB2; FB4_activated; FB3,150.15774240231548480463
VHFLargeIntestine,UBERON:0000059,ascending colon,46838.66491802995,0,2,2,0,150,17,37,167,"neutrophil; B cell; mast cell; monocyte; plasma cell; enterocyte of epithelium of large intestine; Mast cell; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; Lymphatic; Nerve; CD8+ T; arterial capillary; Stroma; CD66+ Enterocyte; Enterocyte; B; Endothelial; M2 Macrophage; Neuroendocrine; DC; CD57+ Enterocyte; Paneth; CD4+ T cell; Plasma; CD7+ Immune; M1 Macrophage; MUC1+ Enterocyte; Cycling TA; fibroblast; Branch B2 (eMN); Memory B; ENCC/glia Progenitor; cycling ENCC/glia; Stromal 3 (C7+); Immature pericyte; angiogenic pericyte; T reticular; LYVE1+ Macrophage; LTi-like NCR+ ILC3; LTi-like NCR- ILC3; venous capillary; cycling neuroblast; Stromal 2 (NPY+); LEC5 (CLDN11+); Goblet; TA; Neutrophil; ICC; NK; Smooth muscle; Mesoderm 1 (HAND1+); K cells (GIP+); Lymphoid DC; Germ; Megakaryocyte; STAT1+ Naive B; Activated T; TRGV4 gdT; Monocytes; EC cells (TAC1+); Th1; RBC; Progenitor (NEUROG3+); MMP9+ Inflammatory macrophage; Stem cells; Mesothelium (RGS5+); Neuroblast; Cycling B cell; CX3CR1+ CD8 Tmem; Glia 2 (ELN+); I cells (CCK+); D cells (SST+); Glia 3 (BCAN+); NK T cell; myofibroblast; CLDN10+ cells; CD8 Tmem; EECs; Contractile pericyte (PLN+); Mature arterial EC; LEC4 (STAB2+); Proximal progenitor; DZ GC cell; Transitional Stromal 3 (C3+); SELL+ CD4 T; Branch A2 (IPAN/IN); Branch B1 (eMN); cDC2; BEST4+ epithelial; IgG plasma cell; CLC+ Mast cell; CLP; Branch A1 (iMN); LEC6 (ADAMTS4+); Branch B3 (IPAN); mLTo; MAIT cell; cDC1; EC cells (NPW+); SELL+ CD8 T; Branch A3 (IPAN/IN); L cells (PYY+); Pro-B; LEC2 (MADCAM1+); Mesothelium; FDC; SMC (PART1/CAPN3+); BEST2+ Goblet cell; Macrophages; Microfold cell; Tfh; Mesothelium (PRG4+); Stromal 2 (CH25H+); mLN Stroma (FMO2+); LEC1 (ACKR4+); Goblet cell; Branch A4 (IN); ILCP; NK cell; Mature venous EC; Pre-B; Colonocyte; Tuft; Adult Glia; Fetal venous EC; SMC (PLPP2+); Cycling plasma cell; TRGV2 gdT; Fetal arterial EC; gut endothelial cell; Stromal 4 (MMP1+); ILC3; pDC; LZ GC cell; β cells (INS+); LEC3 (ADGRG3+); ILC2; N cells (NTS+); large intestine goblet cell; intestinal enteroendocrine cell; TRDV2/TRGV9 gdT; Differentiating glia; M/X cells (MLN/GHRL+); Immature B; Activated CD4 T; FCRL4+ Memory B; GC B cell; Distal progenitor; cycling EC; myofibroblast (RSPO2+); Stromal 3 (KCNN3+); Naive B; Treg; Pericyte; Stromal 1 (CCL11+); Glia 1 (DHH+); MPO+ mono-neutrophil; IgM plasma cell; Activated CD8 T; Th17; IgA plasma cell; TRGV5/7 gdT; gdT; Mesoderm 2 (ZEB2+)",151.36862064532716287441
VHFLargeIntestine,UBERON:0000059,caecum,31765.15370754535,0,2,2,0,150,17,36,167,"arterial capillary; Transitional Stromal 3 (C3+); NK cell; Branch A3 (IPAN/IN); cDC2; Fetal venous EC; Mesoderm 1 (HAND1+); LYVE1+ Macrophage; Cycling B cell; T reticular; N cells (NTS+); Branch B3 (IPAN); Mesothelium (RGS5+); venous capillary; IgA plasma cell; LEC3 (ADGRG3+); Contractile pericyte (PLN+); mLN Stroma (FMO2+); Mesothelium (PRG4+); Microfold cell; Monocytes; Enterocyte; Macrophages; LEC6 (ADAMTS4+); CLP; Th17; TRGV4 gdT; pDC; TA; ILC2; Stem cells; cDC1; Branch A1 (iMN); Th1; cycling ENCC/glia; cycling EC; Stromal 1 (CCL11+); Treg; Tfh; LEC4 (STAB2+); Adult Glia; Pericyte; Proximal progenitor; FDC; myofibroblast (RSPO2+); RBC; BEST4+ epithelial; M/X cells (MLN/GHRL+); neutrophil; B cell; mast cell; monocyte; plasma cell; enterocyte of epithelium of large intestine; Mast cell; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; fibroblast; Lymphatic; Nerve; CD8+ T; ENCC/glia Progenitor; Branch A4 (IN); mLTo; Smooth muscle; STAT1+ Naive B; Differentiating glia; Stromal 2 (NPY+); K cells (GIP+); β cells (INS+); Mesothelium; GC B cell; Paneth; Immature B; IgM plasma cell; Activated CD4 T; Stroma; Plasma; B; CD66+ Enterocyte; NK; Goblet; CD7+ Immune; CD57+ Enterocyte; DC; Cycling TA; Endothelial; M2 Macrophage; M1 Macrophage; Neuroendocrine; Neutrophil; MUC1+ Enterocyte; CD4+ T cell; DZ GC cell; LEC2 (MADCAM1+); FCRL4+ Memory B; intestinal enteroendocrine cell; large intestine goblet cell; Pro-B; LEC5 (CLDN11+); ICC; TRDV2/TRGV9 gdT; Branch B1 (eMN); BEST2+ Goblet cell; Glia 1 (DHH+); Neuroblast; Immature pericyte; Megakaryocyte; Colonocyte; IgG plasma cell; ILCP; MMP9+ Inflammatory macrophage; Lymphoid DC; MPO+ mono-neutrophil; EECs; EC cells (NPW+); Memory B; Goblet cell; angiogenic pericyte; Glia 3 (BCAN+); Stromal 3 (C7+); Progenitor (NEUROG3+); D cells (SST+); LTi-like NCR+ ILC3; LTi-like NCR- ILC3; Stromal 4 (MMP1+); Branch B2 (eMN); MAIT cell; Activated T; SMC (PART1/CAPN3+); myofibroblast; CLDN10+ cells; Branch A2 (IPAN/IN); Germ; cycling neuroblast; Mature venous EC; Cycling plasma cell; Tuft; ILC3; SELL+ CD4 T; SMC (PLPP2+); Mature arterial EC; EC cells (TAC1+); Naive B; CLC+ Mast cell; Activated CD8 T; TRGV5/7 gdT; TRGV2 gdT; Pre-B; NK T cell; Stromal 2 (CH25H+); Fetal arterial EC; I cells (CCK+); CX3CR1+ CD8 Tmem; gdT; CD8 Tmem; SELL+ CD8 T; Glia 2 (ELN+); Stromal 3 (KCNN3+); LEC1 (ACKR4+); Distal progenitor; L cells (PYY+); gut endothelial cell; LZ GC cell; Mesoderm 2 (ZEB2+)",151.35951641672722468124
VHFLargeIntestine,UBERON:0000059,descending colon,140721.8643302251,3,3,3,0,149,17,37,166,"Immature B; CX3CR1+ CD8 Tmem; Activated CD4 T; Mesothelium (PRG4+); β cells (INS+); M/X cells (MLN/GHRL+); CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; Lymphatic; Nerve; CD8+ T; arterial capillary; Mature arterial EC; Neuroblast; DZ GC cell; Contractile pericyte (PLN+); D cells (SST+); TRGV2 gdT; Mature venous EC; LEC6 (ADAMTS4+); Naive B; BEST4+ epithelial; Activated T; Microfold cell; Stromal 4 (MMP1+); EECs; Immature pericyte; Pro-B; mLTo; CD8 Tmem; Goblet cell; Proximal progenitor; SMC (PART1/CAPN3+); mLN Stroma (FMO2+); LEC2 (MADCAM1+); Progenitor (NEUROG3+); Stromal 3 (KCNN3+); cDC1; Distal progenitor; LZ GC cell; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; CD7+ Immune; MUC1+ Enterocyte; fibroblast; neutrophil; B cell; mast cell; monocyte; plasma cell; enterocyte of epithelium of large intestine; Mast cell; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; IgG plasma cell; Megakaryocyte; I cells (CCK+); RBC; SELL+ CD8 T; FDC; pDC; TRGV5/7 gdT; Th1; FCRL4+ Memory B; MPO+ mono-neutrophil; EC cells (TAC1+); LEC5 (CLDN11+); cycling stromal; Pre-B; T reticular; Pericyte; TRGV4 gdT; LEC1 (ACKR4+); myofibroblast; Monocytes; IgA plasma cell; Memory B; Germ; CLDN10+ cells; Fetal arterial EC; LEC3 (ADGRG3+); Cycling plasma cell; GC B cell; Colonocyte; Stromal 3 (C7+); cycling neuroblast; TA; Branch B2 (eMN); MAIT cell; TRDV2/TRGV9 gdT; Mesothelium; EC cells (NPW+); Activated CD8 T; SMC (PLPP2+); ILC2; Stromal 2 (NPY+); Endothelial; Smooth muscle; CD66+ Enterocyte; M1 Macrophage; ICC; CD4+ T cell; Neutrophil; Stroma; B; DC; CD57+ Enterocyte; Stromal 2 (CH25H+); N cells (NTS+); Branch B1 (eMN); K cells (GIP+); Macrophages; SELL+ CD4 T; Branch A1 (iMN); BEST2+ Goblet cell; MMP9+ Inflammatory macrophage; Branch A2 (IPAN/IN); ILC3; cycling ENCC/glia; CLC+ Mast cell; Stromal 1 (CCL11+); myofibroblast (RSPO2+); Mesoderm 2 (ZEB2+); Tuft; LEC4 (STAB2+); Glia 1 (DHH+); Glia 2 (ELN+); Lymphoid DC; CLP; L cells (PYY+); NK cell; cDC2; Tfh; Glia 3 (BCAN+); Branch A4 (IN); Fetal venous EC; angiogenic pericyte; venous capillary; Treg; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; Stem cells; Mesothelium (RGS5+); ILCP; Branch B3 (IPAN); Mesoderm 1 (HAND1+); NK T cell; Enterocyte; Plasma; Cycling TA; Neuroendocrine; Goblet; Paneth; NK; M2 Macrophage; Adult Glia; Branch A3 (IPAN/IN); STAT1+ Naive B; Cycling B cell; Differentiating glia; Transitional Stromal 3 (C3+); LYVE1+ Macrophage; cycling EC; Th17; ENCC/glia Progenitor",193.86247350520037462414
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.709589328162,3,3,3,0,138,17,37,155,"venous capillary; Immature pericyte; Megakaryocyte; LEC5 (CLDN11+); SELL+ CD4 T; Pro-B; Branch A3 (IPAN/IN); Activated CD4 T; neutrophil; B cell; mast cell; monocyte; plasma cell; enterocyte of epithelium of large intestine; Mast cell; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; gut endothelial cell; large intestine goblet cell; MAIT cell; EECs; CX3CR1+ CD8 Tmem; SMC (PLPP2+); Branch B3 (IPAN); NK T cell; Treg; Mature arterial EC; Monocytes; IgA plasma cell; SELL+ CD8 T; Tuft; DZ GC cell; Naive B; ENCC/glia Progenitor; cycling EC; angiogenic pericyte; Stromal 3 (KCNN3+); cycling ENCC/glia; TRDV2/TRGV9 gdT; K cells (GIP+); CLC+ Mast cell; Cycling B cell; cycling neuroblast; mLTo; Progenitor (NEUROG3+); Branch A2 (IPAN/IN); Stromal 1 (CCL11+); fibroblast; Lymphatic; Nerve; CD8+ T; arterial capillary; MUC1+ Enterocyte; CD4+ T cell; DC; M1 Macrophage; Smooth muscle; Stroma; CD57+ Enterocyte; Endothelial; M2 Macrophage; Cycling TA; Neuroendocrine; ICC; Goblet; NK; CD66+ Enterocyte; Enterocyte; B; Plasma; TA; Paneth; CD7+ Immune; Neutrophil; intestinal enteroendocrine cell; CLP; EC cells (NPW+); mLN Stroma (FMO2+); cDC1; BEST4+ epithelial; GC B cell; Fetal arterial EC; MMP9+ Inflammatory macrophage; Stromal 4 (MMP1+); Stromal 2 (NPY+); CD8 Tmem; ILC3; Lymphoid DC; Glia 3 (BCAN+); Branch A1 (iMN); ILCP; Microfold cell; M/X cells (MLN/GHRL+); IgG plasma cell; Stem cells; Adult Glia; Stromal 2 (CH25H+); Transitional Stromal 3 (C3+); Th17; LZ GC cell; Tfh; Branch B1 (eMN); LEC6 (ADAMTS4+); NK cell; LEC1 (ACKR4+); myofibroblast (RSPO2+); STAT1+ Naive B; Mesothelium (RGS5+); Colonocyte; Stromal 3 (C7+); Macrophages; EC cells (TAC1+); MPO+ mono-neutrophil; L cells (PYY+); Cycling plasma cell; LEC3 (ADGRG3+); Germ; LTi-like NCR- ILC3; CLDN10+ cells; Pericyte; Branch A4 (IN); cDC2; Branch B2 (eMN); D cells (SST+); LEC4 (STAB2+); Mature venous EC; FCRL4+ Memory B; BEST2+ Goblet cell; Mesothelium; Th1; TRGV2 gdT; Pre-B; Distal progenitor; Contractile pericyte (PLN+); Neuroblast; TRGV4 gdT; Mesoderm 1 (HAND1+); Fetal venous EC; T reticular; Proximal progenitor; SMC (PART1/CAPN3+); Goblet cell; RBC; myofibroblast; Activated T; I cells (CCK+); Glia 1 (DHH+); Differentiating glia; Glia 2 (ELN+); Memory B; LYVE1+ Macrophage; pDC",174.89033921521231165901
