Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
adipose tissue,UBERON:0001013,mesenchymal stem cell,https://purl.org/ccf/ASCTB-TEMP_mesenchymal-stem-cell,mesenchymal stem cell,https://purl.org/ccf/ASCTB-TEMP_mesenchymal-stem-cell,,3,1589
adipose tissue,UBERON:0001013,myofibroblast cell,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-cell,myofibroblast cell,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-cell,,2,979
adipose tissue,UBERON:0001013,neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,,3,467
adipose tissue,UBERON:0001013,plasma cell,https://purl.org/ccf/ASCTB-TEMP_plasma-cell,plasma cell,https://purl.org/ccf/ASCTB-TEMP_plasma-cell,,2,28
adipose tissue,UBERON:0001013,smooth muscle cell,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,smooth muscle cell,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,,2,19
blood,UBERON:0000178,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,206,581
blood,UBERON:0000178,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,719,1060630
blood,UBERON:0000178,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,719,261335
blood,UBERON:0000178,"CD8-positive, alpha-beta cytokine secreting effector T cell",CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",CL:0000908,,718,378280
blood,UBERON:0000178,T cell,CL:0000084,T cell,CL:0000084,,225,1765
blood,UBERON:0000178,basophil,CL:0000767,basophil,CL:0000767,,253,943
blood,UBERON:0000178,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,719,1239415
blood,UBERON:0000178,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,162,13087
blood,UBERON:0000178,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,487,3863
blood,UBERON:0000178,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,718,274567
blood,UBERON:0000178,memory B cell,CL:0000787,memory B cell,CL:0000787,,717,199044
blood,UBERON:0000178,naive B cell,CL:0000788,naive B cell,CL:0000788,,707,243583
blood,UBERON:0000178,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,716,361125
blood,UBERON:0000178,neutrophil,CL:0000775,neutrophil,CL:0000775,,218,14085
blood,UBERON:0000178,plasma cell,CL:0000786,plasma cell,CL:0000786,,703,54607
blood,UBERON:0000178,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,195,413
blood,UBERON:0000178,platelet,CL:0000233,platelet,CL:0000233,,340,12193
blood,UBERON:0000178,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,719,110834
blood vasculature,UBERON:0004537,B cell,CL:0000236,B cell,CL:0000236,,3,68
blood vasculature,UBERON:0004537,T cell,CL:0000084,T cell,CL:0000084,,3,5206
blood vasculature,UBERON:0004537,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,4,5304
blood vasculature,UBERON:0004537,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,3,398
blood vasculature,UBERON:0004537,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,3,110
blood vasculature,UBERON:0004537,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,2,262
blood vasculature,UBERON:0004537,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,2,14
blood vasculature,UBERON:0004537,fibroblast,CL:0000057,fibroblast,CL:0000057,,3,14256
blood vasculature,UBERON:0004537,macrophage,CL:0000235,macrophage,CL:0000235,,3,6206
blood vasculature,UBERON:0004537,mast cell,CL:0000097,mast cell,CL:0000097,,4,306
blood vasculature,UBERON:0004537,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,624
blood vasculature,UBERON:0004537,pericyte,CL:0000669,pericyte,CL:0000669,,3,1660
blood vasculature,UBERON:0004537,plasma cell,CL:0000786,plasma cell,CL:0000786,,3,348
blood vasculature,UBERON:0004537,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,3,3158
bone marrow,UBERON:0002371,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,57,33703
bone marrow,UBERON:0002371,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,55,37897
bone marrow,UBERON:0002371,common myeloid progenitor,CL:0000049,common myeloid progenitor,CL:0000049,,45,8154
bone marrow,UBERON:0002371,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,27,19825
bone marrow,UBERON:0002371,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,54,36570
bone marrow,UBERON:0002371,granulocyte,CL:0000094,granulocyte,CL:0000094,,56,60616
bone marrow,UBERON:0002371,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,56,46094
bone marrow,UBERON:0002371,macrophage,CL:0000235,macrophage,CL:0000235,,53,27199
bone marrow,UBERON:0002371,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,55,25118
bone marrow,UBERON:0002371,memory B cell,CL:0000787,memory B cell,CL:0000787,,48,43817
bone marrow,UBERON:0002371,monocyte,CL:0000576,monocyte,CL:0000576,,56,55683
bone marrow,UBERON:0002371,naive B cell,CL:0000788,naive B cell,CL:0000788,,35,3517
bone marrow,UBERON:0002371,neutrophil,CL:0000775,neutrophil,CL:0000775,,38,19027
bone marrow,UBERON:0002371,plasma cell,CL:0000786,plasma cell,CL:0000786,,55,5483
eye,UBERON:0000970,B cell,CL:0000236,B cell,CL:0000236,,37,362
eye,UBERON:0000970,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,62,601
eye,UBERON:0000970,Mueller cell,CL:0000636,Mueller cell,CL:0000636,,175,182039
eye,UBERON:0000970,T cell,CL:0000084,T cell,CL:0000084,,130,3308
eye,UBERON:0000970,conjunctival epithelial cell,CL:1000432,conjunctival epithelial cell,CL:1000432,,115,19506
eye,UBERON:0000970,corneal epithelial cell,CL:0000575,corneal epithelial cell,CL:0000575,,42,8443
eye,UBERON:0000970,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,37,730
eye,UBERON:0000970,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,51,1688
eye,UBERON:0000970,epithelial cell of lacrimal sac,CL:1000436,epithelial cell of lacrimal sac,CL:1000436,,6,130
eye,UBERON:0000970,erythroid lineage cell,CL:0000764,erythroid lineage cell,CL:0000764,,16,328
eye,UBERON:0000970,eye photoreceptor cell,CL:0000287,eye photoreceptor cell,CL:0000287,,143,274384
eye,UBERON:0000970,fat cell,CL:0000136,fat cell,CL:0000136,,20,246
eye,UBERON:0000970,fibroblast,CL:0000057,fibroblast,CL:0000057,,25,364
eye,UBERON:0000970,keratocyte,CL:0002363,keratocyte,CL:0002363,,62,26773
eye,UBERON:0000970,macrophage,CL:0000235,macrophage,CL:0000235,,32,376
eye,UBERON:0000970,melanocyte,CL:0000148,melanocyte,CL:0000148,,44,15893
eye,UBERON:0000970,microglial cell,CL:0000129,microglial cell,CL:0000129,,71,5554
eye,UBERON:0000970,monocyte,CL:0000576,monocyte,CL:0000576,,19,139
eye,UBERON:0000970,pigmented ciliary epithelial cell,CL:0002303,pigmented ciliary epithelial cell,CL:0002303,,33,14862
eye,UBERON:0000970,plasma cell,CL:0000786,plasma cell,CL:0000786,,26,138
eye,UBERON:0000970,radial glial cell,CL:0000681,radial glial cell,CL:0000681,,75,1503
eye,UBERON:0000970,retinal bipolar neuron,CL:0000748,retinal bipolar neuron,CL:0000748,,159,1144398
eye,UBERON:0000970,retinal blood vessel endothelial cell,CL:0002585,retinal blood vessel endothelial cell,CL:0002585,,71,8167
eye,UBERON:0000970,retinal pigment epithelial cell,CL:0002586,retinal pigment epithelial cell,CL:0002586,,23,2009
eye,UBERON:0000970,stem cell,CL:0000034,stem cell,CL:0000034,,29,24292
eye,UBERON:0000970,stromal cell,CL:0000499,stromal cell,CL:0000499,,167,266428
eye,UBERON:0000970,surface ectodermal cell,CL:0000114,surface ectodermal cell,CL:0000114,,76,3309
heart,UBERON:0000948,cardiac endothelial cell,CL:0010008,cardiac endothelial cell,CL:0010008,,324,236525
heart,UBERON:0000948,cardiac muscle cell,CL:0000746,cardiac muscle cell,CL:0000746,,326,1155080
heart,UBERON:0000948,fibroblast of cardiac tissue,CL:0002548,fibroblast of cardiac tissue,CL:0002548,,326,333277
heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,319,32819
heart,UBERON:0000948,macrophage,CL:0000235,macrophage,CL:0000235,,321,154399
heart,UBERON:0000948,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,325,231042
large intestine,UBERON:0000059,B cell,CL:0000236,B cell,CL:0000236,,144,16920
large intestine,UBERON:0000059,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,130,15166
large intestine,UBERON:0000059,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,147,13541
large intestine,UBERON:0000059,enterocyte of epithelium of large intestine,CL:0002071,enterocyte of epithelium of large intestine,CL:0002071,,141,158979
large intestine,UBERON:0000059,fibroblast,CL:0000057,fibroblast,CL:0000057,,106,86505
large intestine,UBERON:0000059,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,111,20763
large intestine,UBERON:0000059,intestinal crypt stem cell of large intestine,CL:0009016,intestinal crypt stem cell of large intestine,CL:0009016,,13,286
large intestine,UBERON:0000059,intestinal enteroendocrine cell,CL:1001516,intestinal enteroendocrine cell,CL:1001516,,125,3504
large intestine,UBERON:0000059,intestinal tuft cell,CL:0019032,intestinal tuft cell,CL:0019032,,121,21055
large intestine,UBERON:0000059,large intestine goblet cell,CL:1000320,large intestine goblet cell,CL:1000320,,121,47599
large intestine,UBERON:0000059,mast cell,CL:0000097,mast cell,CL:0000097,,102,2544
large intestine,UBERON:0000059,monocyte,CL:0000576,monocyte,CL:0000576,,75,7896
large intestine,UBERON:0000059,neutrophil,CL:0000775,neutrophil,CL:0000775,,87,15092
large intestine,UBERON:0000059,paneth cell of colon,CL:0009009,paneth cell of colon,CL:0009009,,136,12725
large intestine,UBERON:0000059,plasma cell,CL:0000786,plasma cell,CL:0000786,,121,25950
large intestine,UBERON:0000059,transit amplifying cell of colon,CL:0009011,transit amplifying cell of colon,CL:0009011,,95,1782
liver,UBERON:0002107,T cell,CL:0000084,T cell,CL:0000084,,50,39547
liver,UBERON:0002107,endothelial cell of hepatic sinusoid,CL:1000398,endothelial cell of hepatic sinusoid,CL:1000398,,51,32247
liver,UBERON:0002107,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,17,311
liver,UBERON:0002107,fibroblast,CL:0000057,fibroblast,CL:0000057,,39,7449
liver,UBERON:0002107,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,39,116775
liver,UBERON:0002107,intrahepatic cholangiocyte,CL:0002538,intrahepatic cholangiocyte,CL:0002538,,45,17872
liver,UBERON:0002107,liver dendritic cell,CL:2000055,liver dendritic cell,CL:2000055,,49,20058
liver,UBERON:0002107,macrophage,CL:0000235,macrophage,CL:0000235,,54,83634
liver,UBERON:0002107,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,54,188597
liver,UBERON:0002107,monocyte,CL:0000576,monocyte,CL:0000576,,52,43859
liver,UBERON:0002107,neutrophil,CL:0000775,neutrophil,CL:0000775,,55,51022
liver,UBERON:0002107,plasma cell,CL:0000786,plasma cell,CL:0000786,,51,9364
lung,UBERON:0002048,B cell,CL:0000236,B cell,CL:0000236,,522,47811
lung,UBERON:0002048,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,570,573915
lung,UBERON:0002048,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,571,226788
lung,UBERON:0002048,adventitial cell,CL:4028006,adventitial cell,CL:4028006,,352,19684
lung,UBERON:0002048,basal cell,CL:0000646,basal cell,CL:0000646,,525,90357
lung,UBERON:0002048,basophil,CL:0000767,basophil,CL:0000767,,535,91053
lung,UBERON:0002048,blood vessel endothelial cell,CL:0000071,blood vessel endothelial cell,CL:0000071,,137,367
lung,UBERON:0002048,bronchial smooth muscle cell,CL:0002598,bronchial smooth muscle cell,CL:0002598,,455,19842
lung,UBERON:0002048,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,523,355877
lung,UBERON:0002048,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,548,79843
lung,UBERON:0002048,club cell,CL:0000158,club cell,CL:0000158,,514,141938
lung,UBERON:0002048,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,519,67448
lung,UBERON:0002048,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,384,7242
lung,UBERON:0002048,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,444,63418
lung,UBERON:0002048,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,497,26317
lung,UBERON:0002048,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,483,25936
lung,UBERON:0002048,fibroblast,CL:0000057,fibroblast,CL:0000057,,531,305850
lung,UBERON:0002048,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,392,4186
lung,UBERON:0002048,lung ciliated cell,CL:1000271,lung ciliated cell,CL:1000271,,527,115332
lung,UBERON:0002048,lung microvascular endothelial cell,CL:2000016,lung microvascular endothelial cell,CL:2000016,,427,13496
lung,UBERON:0002048,macrophage,CL:0000235,macrophage,CL:0000235,,563,540197
lung,UBERON:0002048,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,516,93194
lung,UBERON:0002048,mesothelial cell,CL:0000077,mesothelial cell,CL:0000077,,185,2120
lung,UBERON:0002048,neutrophil,CL:0000775,neutrophil,CL:0000775,,492,29010
lung,UBERON:0002048,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,574,106672
lung,UBERON:0002048,pericyte,CL:0000669,pericyte,CL:0000669,,351,21842
lung,UBERON:0002048,plasma cell,CL:0000786,plasma cell,CL:0000786,,522,32200
lung,UBERON:0002048,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,262,2595
lung,UBERON:0002048,pulmonary ionocyte,CL:0017000,pulmonary ionocyte,CL:0017000,,131,11339
lung,UBERON:0002048,respiratory goblet cell,CL:0002370,respiratory goblet cell,CL:0002370,,512,40182
lung,UBERON:0002048,serous cell of epithelium of bronchus,CL:1000331,serous cell of epithelium of bronchus,CL:1000331,,114,1262
lung,UBERON:0002048,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,96,333
lung,UBERON:0002048,type I pneumocyte,CL:0002062,type I pneumocyte,CL:0002062,,547,209587
lung,UBERON:0002048,type II pneumocyte,CL:0002063,type II pneumocyte,CL:0002063,,536,703347
lung,UBERON:0002048,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,420,11033
lung,UBERON:0002048,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,513,91000
mammary gland,UBERON:0001911,B cell,CL:0000236,B cell,CL:0000236,,4,318
mammary gland,UBERON:0001911,T cell,CL:0000084,T cell,CL:0000084,,4,4836
mammary gland,UBERON:0001911,basal cell,CL:0000646,basal cell,CL:0000646,,4,2730
mammary gland,UBERON:0001911,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,4,3674
mammary gland,UBERON:0001911,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,4,696
mammary gland,UBERON:0001911,fibroblast of breast,CL:4006000,fibroblast of breast,CL:4006000,,3,5484
mammary gland,UBERON:0001911,luminal epithelial cell of mammary gland,CL:0002326,luminal epithelial cell of mammary gland,CL:0002326,,4,20228
mammary gland,UBERON:0001911,macrophage,CL:0000235,macrophage,CL:0000235,,4,870
mammary gland,UBERON:0001911,mast cell,CL:0000097,mast cell,CL:0000097,,2,74
mammary gland,UBERON:0001911,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,44
mammary gland,UBERON:0001911,pericyte,CL:0000669,pericyte,CL:0000669,,4,1982
mammary gland,UBERON:0001911,plasma cell,CL:0000786,plasma cell,CL:0000786,,4,418
mammary gland,UBERON:0001911,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,3,208
mammary gland,UBERON:0001911,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,4,728
mesenteric lymph node,UBERON:0002509,B cell,CL:0000236,B cell,CL:0000236,,7,5490
mesenteric lymph node,UBERON:0002509,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,6,57
mesenteric lymph node,UBERON:0002509,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,7,133
mesenteric lymph node,UBERON:0002509,T cell,CL:0000084,T cell,CL:0000084,,7,848
mesenteric lymph node,UBERON:0002509,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,4,14
mesenteric lymph node,UBERON:0002509,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,7,5657
mesenteric lymph node,UBERON:0002509,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,7,2669
mesenteric lymph node,UBERON:0002509,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,2,336
mesenteric lymph node,UBERON:0002509,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,2,22
mesenteric lymph node,UBERON:0002509,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,4,54
mesenteric lymph node,UBERON:0002509,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,7,389
mesenteric lymph node,UBERON:0002509,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,4,18
mesenteric lymph node,UBERON:0002509,macrophage,CL:0000235,macrophage,CL:0000235,,5,156
mesenteric lymph node,UBERON:0002509,mast cell,CL:0000097,mast cell,CL:0000097,,4,18
mesenteric lymph node,UBERON:0002509,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,7,652
mesenteric lymph node,UBERON:0002509,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,2,4
mesenteric lymph node,UBERON:0002509,plasma cell,CL:0000786,plasma cell,CL:0000786,,7,83
mesenteric lymph node,UBERON:0002509,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,7,934
mesenteric lymph node,UBERON:0002509,stromal cell,CL:0000499,stromal cell,CL:0000499,,2,294
mesenteric lymph node,UBERON:0002509,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,7,2622
pancreas,UBERON:0001264,B cell,CL:0000236,B cell,CL:0000236,,7,7051
pancreas,UBERON:0001264,T cell,CL:0000084,T cell,CL:0000084,,7,2868
pancreas,UBERON:0001264,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,10,4467
pancreas,UBERON:0001264,fibroblast,CL:0000057,fibroblast,CL:0000057,,5,248
pancreas,UBERON:0001264,mast cell,CL:0000097,mast cell,CL:0000097,,8,137
pancreas,UBERON:0001264,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,7,983
pancreas,UBERON:0001264,myeloid cell,CL:0000763,myeloid cell,CL:0000763,,10,2933
pancreas,UBERON:0001264,pancreatic A cell,CL:0000171,pancreatic A cell,CL:0000171,,8,903
pancreas,UBERON:0001264,pancreatic PP cell,CL:0002275,pancreatic PP cell,CL:0002275,,7,249
pancreas,UBERON:0001264,pancreatic acinar cell,CL:0002064,pancreatic acinar cell,CL:0002064,,9,14789
pancreas,UBERON:0001264,pancreatic ductal cell,CL:0002079,pancreatic ductal cell,CL:0002079,,10,6697
pancreas,UBERON:0001264,pancreatic stellate cell,CL:0002410,pancreatic stellate cell,CL:0002410,,10,2467
pancreas,UBERON:0001264,plasma cell,CL:0000786,plasma cell,CL:0000786,,6,76
pancreas,UBERON:0001264,type B pancreatic cell,CL:0000169,type B pancreatic cell,CL:0000169,,9,863
prostate gland,UBERON:0002367,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,20,5292
prostate gland,UBERON:0002367,basal cell of prostate epithelium,CL:0002341,basal cell of prostate epithelium,CL:0002341,,22,47238
prostate gland,UBERON:0002367,club cell,CL:0000158,club cell,CL:0000158,,22,76226
prostate gland,UBERON:0002367,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,15,9924
prostate gland,UBERON:0002367,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,13,12340
prostate gland,UBERON:0002367,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,2,184
prostate gland,UBERON:0002367,fibroblast,CL:0000057,fibroblast,CL:0000057,,22,5776
prostate gland,UBERON:0002367,luminal cell of prostate epithelium,CL:0002340,luminal cell of prostate epithelium,CL:0002340,,22,30616
prostate gland,UBERON:0002367,macrophage,CL:0000235,macrophage,CL:0000235,,14,2968
prostate gland,UBERON:0002367,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,15,1554
prostate gland,UBERON:0002367,monocyte,CL:0000576,monocyte,CL:0000576,,14,1146
prostate gland,UBERON:0002367,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,22,8048
prostate gland,UBERON:0002367,stromal cell,CL:0000499,stromal cell,CL:0000499,,16,8816
skin,UBERON:0002097,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,13,98
skin,UBERON:0002097,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,43,3422
skin,UBERON:0002097,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,15,244
skin,UBERON:0002097,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,42,4102
skin,UBERON:0002097,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,42,4218
skin,UBERON:0002097,"CD8-positive, alpha-beta memory T cell",CL:0000909,"CD8-positive, alpha-beta memory T cell",CL:0000909,,44,18830
skin,UBERON:0002097,Langerhans cell,CL:0000453,Langerhans cell,CL:0000453,,36,956
skin,UBERON:0002097,T cell,CL:0000084,T cell,CL:0000084,,41,24246
skin,UBERON:0002097,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,42,17628
skin,UBERON:0002097,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,44,38300
skin,UBERON:0002097,macrophage,CL:0000235,macrophage,CL:0000235,,43,70630
skin,UBERON:0002097,mast cell,CL:0000097,mast cell,CL:0000097,,32,4558
skin,UBERON:0002097,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,43,21628
skin,UBERON:0002097,melanocyte,CL:0000148,melanocyte,CL:0000148,,41,71476
skin,UBERON:0002097,muscle cell,CL:0000187,muscle cell,CL:0000187,,43,26626
skin,UBERON:0002097,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,30,1912
skin,UBERON:0002097,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,30,2702
skin,UBERON:0002097,plasma cell,CL:0000786,plasma cell,CL:0000786,,43,18302
skin,UBERON:0002097,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,31,1702
