organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFHeart,UBERON:0000948,Posteromedial head of posterior papillary muscle of left ventricle,4401.498768462402,0,1,36,0,8,42,0,50,EC4_immune; CD4+T_naive; CD4+T_Th1; B; CD4+T_Th2; ILC; T/NK_cycling; Endothelial; cardiac endothelial cell; cardiac muscle cell; DC; CD8+T_te; hepatocyte; B_plasma; CD8+T_cytox; Mesothelial; NK_CD56hi; MAIT-like; gdT; CD4+T_Th17; Capillary Endothelial; EC2_cap; EC3_cap; EC1_cap; Arterial Endothelial; EC5_art; Lymphatic Endothelial; EC8_ln; CD8+T_trans; Macrophage; LYVE1+TIMD4+MP; macrophage; LYVE1+IGF1+MP; LYVE1+MP_cycling; Mast; Pericyte; PC1_vent; smooth muscle cell; Smooth Muscle; Fibroblast; FB1; FB4_activated; FB3; FB5; SMC1_basic; EC6_ven; T; Adipocyte; Adip1; Adip2; CD16+Mo; Monocyte/cDC; Neuronal; Neut; SAN_P_cell; CD4+T_Tfh; fibroblast of cardiac tissue; CD4+T_act; NK_CD16hi; CD4+T_reg; CD14+Mo; vCM1; NC1_glial; EC7_endocardial; Endocardial; Venous Endothelial; Atrial Cardiomyocyte; Ventricular Cardiomycoyte; aCM5; vCM3_stressed; NC2_glial_NGF+; vCM2; aCM1; NK; CD8+T_em; aCM2,391.875
VHFHeart,UBERON:0000948,heart left ventricle,229312.7801882646,102,8,139,0,9,43,23,52,cardiac muscle cell; CD4+T_Th1; DC; CD8+T_te; hepatocyte; B_plasma; CD8+T_cytox; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+TIMD4+MP; LYVE1+MP_cycling; Mast; Fibroblast; FB1; FB2; FB4_activated; FB3; FB5; Smooth Muscle; smooth muscle cell; EC6_ven; SMC1_basic; T; Adip2; Adipocyte; Adip1; Adip3; CD16+Mo; Endocardial; EC7_endocardial; Venous Endothelial; NK; PC2_atria; Pericyte; PC1_vent; PC3_str; PC4_CMC-like; Lymphatic Endothelial; EC8_ln; vCM1; Ventricular Cardiomycoyte; vCM4; vCM3_stressed; vCM2; NC2_glial_NGF+; NC1_glial; NK_CD16hi; CD4+T_act; Atrial Cardiomyocyte; aCM1; aCM4; aCM2; aCM5; aCM3; CD14+Mo; fibroblast of cardiac tissue; CD4+T_reg; B; CD8+T_em; Neut; Purkinje_cell; Neuronal; Monocyte/cDC; SAN_P_cell; CD4+T_Tfh; AVN_P_cell; EC4_immune; Endothelial; EC10_CMC-like; EC9_FB-like; T/NK_cycling; CD4+T_Th2; ILC; NK_CD56hi; Mesothelial; Meso; MAIT-like; gdT; CD4+T_Th17; Capillary Endothelial; EC3_cap; EC1_cap; EC2_cap; CD8+T_trans; CD4+T_naive; cardiac endothelial cell; Arterial Endothelial; EC5_art,478.73018356794735409812
VHFHeart,UBERON:0000948,heart right ventricle,78714.75572486871,49,3,86,0,9,42,22,51,T/NK_cycling; EC10_CMC-like; EC4_immune; Endothelial; CD4+T_naive; CD4+T_Th2; ILC; B; CD4+T_Th1; DC; cardiac endothelial cell; cardiac muscle cell; B_plasma; CD8+T_cytox; hepatocyte; CD8+T_te; Mesothelial; Meso; gdT; NK_CD56hi; MAIT-like; EC1_cap; Capillary Endothelial; EC2_cap; EC3_cap; CD4+T_Th17; CD8+T_trans; Venous Endothelial; NK; Arterial Endothelial; EC5_art; EC8_ln; Lymphatic Endothelial; FB3; Fibroblast; FB1; FB5; FB4_activated; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+MP_cycling; MoMP; LYVE1+TIMD4+MP; Mast; smooth muscle cell; Smooth Muscle; PC2_atria; Pericyte; PC1_vent; PC3_str; SMC1_basic; EC6_ven; T; Adipocyte; Adip1; Adip2; CD16+Mo; Endocardial; EC7_endocardial; Neut; SAN_P_cell; CD4+T_Tfh; fibroblast of cardiac tissue; Ventricular Cardiomycoyte; vCM2; vCM1; vCM4; vCM3_stressed; Atrial Cardiomyocyte; aCM1; aCM5; aCM2; CD4+T_act; NK_CD16hi; CD4+T_reg; CD14+Mo; NC1_glial; NC2_glial_NGF+; Monocyte/cDC; CD8+T_em; Neuronal; AVN_P_cell,392.43107095827126913196
VHFHeart,UBERON:0000948,interventricular septum,65894.53465930313,0,2,37,0,8,42,19,50,CD8+T_trans; cardiac endothelial cell; cardiac muscle cell; DC; Mesothelial; NK_CD56hi; B_plasma; CD8+T_cytox; CD4+T_Th2; ILC; EC4_immune; Endothelial; T/NK_cycling; CD4+T_naive; CD4+T_Th1; B; CD8+T_te; hepatocyte; Mast; Pericyte; PC1_vent; smooth muscle cell; Smooth Muscle; SMC1_basic; EC6_ven; T; Adipocyte; Adip1; Adip2; Lymphatic Endothelial; EC8_ln; macrophage; Macrophage; LYVE1+TIMD4+MP; LYVE1+IGF1+MP; LYVE1+MP_cycling; Fibroblast; FB1; FB4_activated; FB3; FB5; MAIT-like; gdT; CD4+T_Th17; vCM1; Ventricular Cardiomycoyte; vCM3_stressed; vCM2; Atrial Cardiomyocyte; aCM5; aCM1; aCM2; CD14+Mo; NK_CD16hi; CD4+T_reg; NC1_glial; NC2_glial_NGF+; CD4+T_act; Neuronal; Neut; SAN_P_cell; CD4+T_Tfh; fibroblast of cardiac tissue; CD8+T_em; Monocyte/cDC; Arterial Endothelial; EC5_art; EC7_endocardial; Endocardial; Venous Endothelial; NK; Capillary Endothelial; EC2_cap; EC3_cap; EC1_cap; CD16+Mo,445.85415037425985923361
VHFHeart,UBERON:0000948,left cardiac atrium,18115.96846829785,49,1,49,0,8,40,22,48,Mast; hepatocyte; MAIT-like; EC1_cap; Capillary Endothelial; EC2_cap; EC3_cap; NK_CD56hi; CD8+T_te; B_plasma; ILC; T/NK_cycling; EC10_CMC-like; Endothelial; EC4_immune; CD4+T_Th2; CD4+T_Th1; B; cardiac endothelial cell; Neut; Purkinje_cell; CD4+T_Tfh; Atrial Cardiomyocyte; aCM1; aCM4; aCM3; Ventricular Cardiomycoyte; vCM1; vCM4; vCM2; NK_CD16hi; NC1_glial; CD14+Mo; CD8+T_trans; EC5_art; Arterial Endothelial; Lymphatic Endothelial; EC8_ln; FB2; Fibroblast; FB3; FB1; LYVE1+TIMD4+MP; macrophage; Macrophage; LYVE1+IGF1+MP; cardiac muscle cell; CD4+T_naive; DC; CD8+T_cytox; Meso; Mesothelial; smooth muscle cell; Smooth Muscle; SMC2_art; SMC1_basic; PC1_vent; Pericyte; PC2_atria; EC6_ven; Venous Endothelial; CD16+Mo; EC7_endocardial; Endocardial; T; Adip1; Adipocyte; Adip2; Monocyte/cDC; Neuronal; CD8+T_em; fibroblast of cardiac tissue; CD4+T_act; NK; CD4+T_reg,218.99961494031574894109
VHFHeart,UBERON:0000948,right cardiac atrium,33225.9013445354,36,1,36,0,9,38,26,47,EC6_ven; T; Adipocyte; Adip1; Adip2; CD16+Mo; Endocardial; EC7_endocardial; Venous Endothelial; NK; CD8+T_em; Monocyte/cDC; Neuronal; CD4+T_Th2; ILC; CD4+T_naive; CD4+T_Th1; B; Mast; Smooth Muscle; smooth muscle cell; SMC1_basic; SMC2_art; T/NK_cycling; Endothelial; EC10_CMC-like; EC4_immune; Mesothelial; Meso; MAIT-like; Capillary Endothelial; EC1_cap; EC2_cap; NK_CD56hi; Arterial Endothelial; EC5_art; CD4+T_Tfh; Atrial Cardiomyocyte; aCM3; aCM1; aCM2; Ventricular Cardiomycoyte; vCM1; vCM4; vCM3_stressed; NC1_glial; NC2_glial_NGF+; CD4+T_act; CD14+Mo; NK_CD16hi; CD4+T_reg; fibroblast of cardiac tissue; Lymphatic Endothelial; EC8_ln; Fibroblast; FB2; FB4_activated; FB3; CD8+T_cytox; B_plasma; cardiac muscle cell; DC; hepatocyte; Pericyte; PC2_atria; PC4_CMC-like; Macrophage; LYVE1+TIMD4+MP; macrophage; MoMP; LYVE1+IGF1+MP; CD8+T_trans; cardiac endothelial cell; CD8+T_te; AVN_P_cell,149.30810041407867494824
VHFLargeIntestine,UBERON:0000059,ascending colon,46838.66491802995,0,2,2,0,150,17,37,167,"mast cell; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; monocyte; neutrophil; arterial capillary; Mast cell; Lymphatic; fibroblast; DZ GC cell; Paneth; Glia 3 (BCAN+); NK T cell; cycling EC; Branch B2 (eMN); Memory B; STAT1+ Naive B; Contractile pericyte (PLN+); SMC (PART1/CAPN3+); MAIT cell; TRGV4 gdT; Distal progenitor; Mature venous EC; Mature arterial EC; Naive B; SELL+ CD8 T; GC B cell; Treg; ENCC/glia Progenitor; LEC1 (ACKR4+); Cycling B cell; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; Pericyte; Proximal progenitor; Immature pericyte; T reticular; cDC1; CX3CR1+ CD8 Tmem; cycling ENCC/glia; I cells (CCK+); Megakaryocyte; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; NK; Enterocyte; MUC1+ Enterocyte; TA; CD66+ Enterocyte; Smooth muscle; M1 Macrophage; BEST2+ Goblet cell; Stromal 1 (CCL11+); Colonocyte; cycling neuroblast; BEST4+ epithelial; Goblet cell; Nerve; CD8+ T; Branch B1 (eMN); Tfh; Tuft; LYVE1+ Macrophage; Stromal 3 (KCNN3+); Transitional Stromal 3 (C3+); LEC5 (CLDN11+); Stromal 3 (C7+); Lymphoid DC; myofibroblast (RSPO2+); Microfold cell; SMC (PLPP2+); LEC4 (STAB2+); angiogenic pericyte; Mesothelium (RGS5+); Stromal 2 (CH25H+); venous capillary; Mesoderm 1 (HAND1+); LEC6 (ADAMTS4+); Fetal venous EC; Adult Glia; Branch A4 (IN); FDC; Monocytes; myofibroblast; EECs; IgG plasma cell; Branch A2 (IPAN/IN); Macrophages; Stromal 2 (NPY+); NK cell; Th1; Branch B3 (IPAN); LEC2 (MADCAM1+); Fetal arterial EC; MMP9+ Inflammatory macrophage; ILCP; EC cells (TAC1+); LZ GC cell; CLDN10+ cells; Branch A3 (IPAN/IN); Branch A1 (iMN); SELL+ CD4 T; CLP; TRDV2/TRGV9 gdT; Immature B; MPO+ mono-neutrophil; ILC2; ILC3; FCRL4+ Memory B; Activated CD4 T; K cells (GIP+); pDC; Th17; M/X cells (MLN/GHRL+); RBC; Activated CD8 T; Pro-B; Glia 1 (DHH+); Mesothelium (PRG4+); N cells (NTS+); EC cells (NPW+); L cells (PYY+); Cycling plasma cell; Activated T; Glia 2 (ELN+); Stem cells; TRGV2 gdT; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; IgA plasma cell; B cell; plasma cell; CD8-positive, alpha-beta T cell; Pre-B; Stromal 4 (MMP1+); CD8 Tmem; D cells (SST+); CLC+ Mast cell; mLN Stroma (FMO2+); Progenitor (NEUROG3+); mLTo; cDC2; LEC3 (ADGRG3+); Germ; Neuroblast; IgM plasma cell; TRGV5/7 gdT; β cells (INS+); Mesothelium; Differentiating glia; gdT; Mesoderm 2 (ZEB2+)",151.36862064532716287441
VHFLargeIntestine,UBERON:0000059,caecum,31765.15370754535,0,2,2,0,150,17,36,167,"Branch A2 (IPAN/IN); IgG plasma cell; TA; Tuft; Microfold cell; Transitional Stromal 3 (C3+); NK cell; BEST2+ Goblet cell; TRGV2 gdT; Adult Glia; Glia 3 (BCAN+); Pericyte; Branch A3 (IPAN/IN); CLP; ILC2; Tfh; LEC4 (STAB2+); Distal progenitor; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; K cells (GIP+); LEC1 (ACKR4+); IgA plasma cell; LYVE1+ Macrophage; Branch B3 (IPAN); NK T cell; Branch B1 (eMN); Pre-B; MMP9+ Inflammatory macrophage; Cycling B cell; Mesoderm 1 (HAND1+); myofibroblast (RSPO2+); Mature venous EC; Stromal 1 (CCL11+); Branch A1 (iMN); Macrophages; CD8 Tmem; Activated CD4 T; Naive B; Stromal 2 (CH25H+); I cells (CCK+); Glia 1 (DHH+); Differentiating glia; Megakaryocyte; D cells (SST+); Immature B; LEC5 (CLDN11+); M/X cells (MLN/GHRL+); LEC2 (MADCAM1+); β cells (INS+); venous capillary; IgM plasma cell; RBC; Th17; B cell; plasma cell; CD8-positive, alpha-beta T cell; fibroblast; mast cell; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; monocyte; neutrophil; arterial capillary; Mast cell; Lymphatic; Nerve; CD8+ T; Stem cells; Goblet cell; Cycling plasma cell; STAT1+ Naive B; Colonocyte; SMC (PLPP2+); Contractile pericyte (PLN+); ILCP; Branch A4 (IN); LEC6 (ADAMTS4+); cycling EC; Progenitor (NEUROG3+); Activated T; EECs; Stromal 3 (KCNN3+); Mesothelium (RGS5+); Immature pericyte; Lymphoid DC; SELL+ CD4 T; TRGV4 gdT; angiogenic pericyte; EC cells (TAC1+); SELL+ CD8 T; cycling ENCC/glia; DZ GC cell; Neuroblast; Fetal arterial EC; FCRL4+ Memory B; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; MPO+ mono-neutrophil; pDC; FDC; T reticular; ILC3; Treg; Stromal 4 (MMP1+); MAIT cell; Monocytes; Fetal venous EC; mLN Stroma (FMO2+); TRDV2/TRGV9 gdT; Th1; Germ; cDC1; CLDN10+ cells; cDC2; Pro-B; GC B cell; Branch B2 (eMN); N cells (NTS+); Mesothelium (PRG4+); cycling neuroblast; gdT; Mesoderm 2 (ZEB2+); LZ GC cell; ENCC/glia Progenitor; EC cells (NPW+); CLC+ Mast cell; TRGV5/7 gdT; CX3CR1+ CD8 Tmem; Mesothelium; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; NK; Enterocyte; MUC1+ Enterocyte; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; myofibroblast; Proximal progenitor; Stromal 2 (NPY+); Stromal 3 (C7+); Mature arterial EC; SMC (PART1/CAPN3+); Memory B; Activated CD8 T; Glia 2 (ELN+); L cells (PYY+); mLTo; BEST4+ epithelial; LEC3 (ADGRG3+)",151.35951641672722468124
VHFLargeIntestine,UBERON:0000059,descending colon,140721.8643302251,3,3,3,0,149,17,37,166,"fibroblast; mast cell; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; monocyte; neutrophil; arterial capillary; Mast cell; NK cell; Glia 3 (BCAN+); L cells (PYY+); Stromal 1 (CCL11+); Pericyte; Enterocyte; TRGV2 gdT; STAT1+ Naive B; IgG plasma cell; Glia 2 (ELN+); Differentiating glia; Germ; Stromal 2 (CH25H+); Fetal arterial EC; Mesoderm 1 (HAND1+); Mesothelium (RGS5+); LEC1 (ACKR4+); CD8 Tmem; Distal progenitor; SMC (PLPP2+); Macrophages; EC cells (NPW+); Glia 1 (DHH+); CLDN10+ cells; Pre-B; N cells (NTS+); MPO+ mono-neutrophil; BEST2+ Goblet cell; cycling ENCC/glia; Activated CD8 T; Branch B3 (IPAN); Th17; Th1; LEC3 (ADGRG3+); Immature B; Branch B2 (eMN); Neuroblast; Branch A1 (iMN); Branch A3 (IPAN/IN); TRGV5/7 gdT; Naive B; Activated CD4 T; ENCC/glia Progenitor; Mesothelium; Monocytes; NK; MUC1+ Enterocyte; TA; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; Goblet cell; Cycling B cell; SELL+ CD8 T; Colonocyte; Cycling plasma cell; Contractile pericyte (PLN+); Microfold cell; SELL+ CD4 T; Stem cells; IgA plasma cell; Activated T; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; Stromal 4 (MMP1+); venous capillary; CD8-positive, alpha-beta T cell; B cell; plasma cell; Tuft; Branch B1 (eMN); Stromal 3 (KCNN3+); DZ GC cell; FCRL4+ Memory B; Lymphatic; Nerve; CD8+ T; T reticular; cycling neuroblast; CLC+ Mast cell; CLP; FDC; mLN Stroma (FMO2+); Treg; CX3CR1+ CD8 Tmem; LEC5 (CLDN11+); cDC2; MMP9+ Inflammatory macrophage; EC cells (TAC1+); NK T cell; LYVE1+ Macrophage; myofibroblast (RSPO2+); MAIT cell; Transitional Stromal 3 (C3+); Proximal progenitor; LEC4 (STAB2+); Adult Glia; I cells (CCK+); Stromal 3 (C7+); D cells (SST+); EECs; mLTo; RBC; Stromal 2 (NPY+); BEST4+ epithelial; Tfh; Fetal venous EC; cDC1; cycling EC; ILC2; Pro-B; Memory B; Branch A2 (IPAN/IN); Lymphoid DC; Branch A4 (IN); LEC6 (ADAMTS4+); Progenitor (NEUROG3+); myofibroblast; Mature arterial EC; Mature venous EC; pDC; TRGV4 gdT; K cells (GIP+); LTi-like NCR+ ILC3; LTi-like NCR- ILC3; angiogenic pericyte; SMC (PART1/CAPN3+); Megakaryocyte; TRDV2/TRGV9 gdT; ILCP; ILC3; GC B cell; Immature pericyte; LEC2 (MADCAM1+); β cells (INS+); Mesoderm 2 (ZEB2+); LZ GC cell; M/X cells (MLN/GHRL+); Mesothelium (PRG4+); cycling stromal",193.86247350520037462414
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.709589328162,3,3,3,0,146,17,37,163,"N cells (NTS+); FCRL4+ Memory B; MPO+ mono-neutrophil; Differentiating glia; Distal progenitor; ILC3; GC B cell; Branch B2 (eMN); neutrophil; arterial capillary; Mast cell; Lymphatic; mast cell; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; monocyte; TRGV2 gdT; NK cell; SMC (PART1/CAPN3+); EECs; Branch B3 (IPAN); Adult Glia; Stromal 2 (NPY+); myofibroblast (RSPO2+); TRGV4 gdT; Mesoderm 1 (HAND1+); Tuft; myofibroblast; Stromal 3 (C7+); STAT1+ Naive B; T reticular; cycling EC; LEC3 (ADGRG3+); LZ GC cell; Germ; Glia 1 (DHH+); cDC1; CLDN10+ cells; Mature arterial EC; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; Cycling B cell; LEC4 (STAB2+); RBC; mLTo; ILCP; CD8 Tmem; Stromal 3 (KCNN3+); L cells (PYY+); EC cells (NPW+); Pre-B; Lymphoid DC; Branch A4 (IN); DZ GC cell; MAIT cell; NK T cell; I cells (CCK+); MUC1+ Enterocyte; TA; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; Colonocyte; Microfold cell; Stromal 1 (CCL11+); Enterocyte; Stem cells; BEST2+ Goblet cell; angiogenic pericyte; Cycling plasma cell; Goblet cell; Activated T; SMC (PLPP2+); LEC1 (ACKR4+); Tfh; Transitional Stromal 3 (C3+); Pro-B; Macrophages; Mesothelium (PRG4+); Activated CD8 T; LEC2 (MADCAM1+); Mesothelium; B cell; plasma cell; CD8-positive, alpha-beta T cell; fibroblast; D cells (SST+); SELL+ CD4 T; Neuroblast; CLP; LEC5 (CLDN11+); TRDV2/TRGV9 gdT; Th17; Branch A3 (IPAN/IN); K cells (GIP+); EC cells (TAC1+); Megakaryocyte; M/X cells (MLN/GHRL+); cycling neuroblast; CX3CR1+ CD8 Tmem; pDC; cycling ENCC/glia; Immature B; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; NK; Nerve; CD8+ T; Memory B; Stromal 4 (MMP1+); Contractile pericyte (PLN+); Treg; MMP9+ Inflammatory macrophage; Naive B; Fetal arterial EC; Proximal progenitor; Mature venous EC; SELL+ CD8 T; Glia 2 (ELN+); Th1; LYVE1+ Macrophage; Branch A1 (iMN); Branch A2 (IPAN/IN); TRGV5/7 gdT; Branch B1 (eMN); Fetal venous EC; IgA plasma cell; LEC6 (ADAMTS4+); LTi-like NCR- ILC3; Glia 3 (BCAN+); mLN Stroma (FMO2+); Mesothelium (RGS5+); BEST4+ epithelial; IgG plasma cell; cDC2; Progenitor (NEUROG3+); CLC+ Mast cell; venous capillary; FDC; Immature pericyte; ENCC/glia Progenitor; ILC2; Stromal 2 (CH25H+); Pericyte; Monocytes; Activated CD4 T",136.14506136762127410871
