organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFHeart,UBERON:0000948,Posteromedial head of posterior papillary muscle of left ventricle,4401.498768462402,0,1,36,0,8,42,0,50,EC8_ln; Lymphatic Endothelial; LYVE1+TIMD4+MP; macrophage; Macrophage; LYVE1+IGF1+MP; LYVE1+MP_cycling; T/NK_cycling; smooth muscle cell; Smooth Muscle; T; SMC1_basic; ILC; CD16+Mo; Venous Endothelial; NK; MAIT-like; Monocyte/cDC; Neuronal; CD4+T_Tfh; B; EC2_cap; EC3_cap; Capillary Endothelial; EC1_cap; EC5_art; Arterial Endothelial; FB1; Fibroblast; FB4_activated; FB3; FB5; Mast; Neut; PC1_vent; Pericyte; CD8+T_trans; DC; CD8+T_te; B_plasma; EC6_ven; EC4_immune; Endothelial; Endocardial; EC7_endocardial; Adip1; Adipocyte; Adip2; cardiac muscle cell; gdT; SAN_P_cell; NK_CD16hi; CD4+T_act; NC1_glial; vCM1; CD4+T_reg; fibroblast of cardiac tissue; CD14+Mo; NC2_glial_NGF+; Ventricular Cardiomycoyte; CD4+T_Th1; NK_CD56hi; CD8+T_em; CD4+T_Th2; CD4+T_Th17; CD4+T_naive; CD8+T_cytox; Mesothelial; cardiac endothelial cell; hepatocyte; vCM3_stressed; Atrial Cardiomyocyte; vCM2; aCM5; aCM2; aCM1,391.875
VHFHeart,UBERON:0000948,heart left ventricle,229312.7801882646,102,8,139,0,9,43,23,52,Lymphatic Endothelial; EC8_ln; Macrophage; macrophage; LYVE1+IGF1+MP; LYVE1+TIMD4+MP; LYVE1+MP_cycling; T/NK_cycling; smooth muscle cell; Smooth Muscle; T; SMC1_basic; CD16+Mo; ILC; Venous Endothelial; NK; MAIT-like; Monocyte/cDC; Neuronal; CD4+T_Tfh; B; Capillary Endothelial; EC1_cap; EC3_cap; EC2_cap; CD8+T_trans; CD4+T_naive; EC7_endocardial; Endocardial; Mesothelial; Meso; CD4+T_Th1; NK_CD56hi; CD8+T_em; CD4+T_Th17; CD4+T_Th2; cardiac endothelial cell; fibroblast of cardiac tissue; Ventricular Cardiomycoyte; vCM1; vCM4; vCM3_stressed; vCM2; Atrial Cardiomyocyte; aCM2; aCM1; aCM5; aCM4; aCM3; NK_CD16hi; NC1_glial; NC2_glial_NGF+; CD4+T_act; CD14+Mo; CD4+T_reg; Adipocyte; Adip3; Adip2; Adip1; DC; CD8+T_te; Endothelial; EC4_immune; EC10_CMC-like; EC9_FB-like; Arterial Endothelial; EC5_art; Fibroblast; FB1; FB2; FB4_activated; FB3; FB5; Mast; Pericyte; PC1_vent; PC3_str; PC4_CMC-like; PC2_atria; Neut; B_plasma; EC6_ven; CD8+T_cytox; SAN_P_cell; hepatocyte; cardiac muscle cell; Purkinje_cell; gdT; AVN_P_cell,478.73018356794735409812
VHFHeart,UBERON:0000948,heart right ventricle,78714.75572486871,49,3,86,0,9,42,22,51,T/NK_cycling; Smooth Muscle; smooth muscle cell; T; ILC; SMC1_basic; CD16+Mo; Venous Endothelial; NK; MAIT-like; Monocyte/cDC; Capillary Endothelial; EC2_cap; EC1_cap; EC3_cap; Mast; CD8+T_trans; Pericyte; PC3_str; PC1_vent; PC2_atria; CD4+T_Th2; Lymphatic Endothelial; EC8_ln; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+TIMD4+MP; MoMP; LYVE1+MP_cycling; Neuronal; DC; CD4+T_Tfh; B; CD8+T_te; EC10_CMC-like; EC4_immune; Endothelial; Arterial Endothelial; EC5_art; Fibroblast; FB3; FB1; FB4_activated; FB5; EC6_ven; Neut; CD4+T_naive; B_plasma; CD8+T_cytox; Mesothelial; Meso; Endocardial; EC7_endocardial; Adipocyte; Adip1; Adip2; CD4+T_Th1; NK_CD56hi; CD8+T_em; CD4+T_act; Atrial Cardiomyocyte; aCM2; aCM1; aCM5; NK_CD16hi; fibroblast of cardiac tissue; SAN_P_cell; CD14+Mo; Ventricular Cardiomycoyte; vCM4; vCM1; vCM3_stressed; vCM2; NC1_glial; NC2_glial_NGF+; CD4+T_reg; AVN_P_cell; hepatocyte; gdT; CD4+T_Th17; cardiac endothelial cell; cardiac muscle cell,392.43107095827126913196
VHFHeart,UBERON:0000948,interventricular septum,65894.53465930313,0,2,37,0,8,42,19,50,T; SMC1_basic; Venous Endothelial; ILC; CD16+Mo; Monocyte/cDC; NK; MAIT-like; CD4+T_Tfh; B; Neuronal; EC2_cap; EC3_cap; Capillary Endothelial; EC1_cap; EC5_art; Arterial Endothelial; CD8+T_trans; EC8_ln; Lymphatic Endothelial; LYVE1+TIMD4+MP; macrophage; Macrophage; LYVE1+IGF1+MP; LYVE1+MP_cycling; T/NK_cycling; smooth muscle cell; Smooth Muscle; SAN_P_cell; NK_CD16hi; NC1_glial; NC2_glial_NGF+; CD4+T_act; vCM1; Ventricular Cardiomycoyte; vCM3_stressed; vCM2; gdT; Mast; B_plasma; EC6_ven; FB1; Fibroblast; FB4_activated; FB3; FB5; DC; CD8+T_te; fibroblast of cardiac tissue; CD14+Mo; Atrial Cardiomyocyte; aCM1; aCM5; aCM2; CD4+T_reg; cardiac muscle cell; Adip1; Adipocyte; Adip2; CD4+T_Th17; cardiac endothelial cell; hepatocyte; CD4+T_Th1; NK_CD56hi; CD8+T_em; CD4+T_Th2; EC4_immune; Endothelial; CD4+T_naive; Neut; PC1_vent; Pericyte; EC7_endocardial; Endocardial; CD8+T_cytox; Mesothelial,445.85415037425985923361
VHFHeart,UBERON:0000948,left cardiac atrium,18115.96846829785,49,1,49,0,8,40,22,48,Venous Endothelial; NK; Mast; T/NK_cycling; smooth muscle cell; Smooth Muscle; T; SMC2_art; SMC1_basic; ILC; CD16+Mo; MAIT-like; Adip1; Adipocyte; Adip2; CD8+T_em; CD4+T_Th2; Lymphatic Endothelial; EC8_ln; macrophage; LYVE1+IGF1+MP; Macrophage; LYVE1+TIMD4+MP; cardiac muscle cell; Purkinje_cell; vCM1; vCM2; Ventricular Cardiomycoyte; vCM4; CD4+T_act; NC1_glial; fibroblast of cardiac tissue; CD4+T_reg; B_plasma; EC6_ven; EC7_endocardial; Endocardial; CD4+T_naive; CD8+T_cytox; Meso; Mesothelial; Atrial Cardiomyocyte; aCM1; aCM3; aCM4; NK_CD16hi; CD14+Mo; Capillary Endothelial; EC1_cap; EC2_cap; EC3_cap; CD8+T_trans; DC; CD8+T_te; EC4_immune; EC10_CMC-like; Endothelial; EC5_art; Arterial Endothelial; FB3; Fibroblast; FB2; FB1; CD4+T_Tfh; B; Monocyte/cDC; Neuronal; Neut; PC1_vent; Pericyte; PC2_atria; cardiac endothelial cell; CD4+T_Th1; NK_CD56hi; hepatocyte,218.99961494031574894109
VHFHeart,UBERON:0000948,right cardiac atrium,33225.9013445354,36,1,36,0,9,38,26,47,Arterial Endothelial; EC5_art; T/NK_cycling; smooth muscle cell; Smooth Muscle; Macrophage; macrophage; MoMP; LYVE1+TIMD4+MP; LYVE1+IGF1+MP; Lymphatic Endothelial; EC8_ln; SMC2_art; SMC1_basic; T; Venous Endothelial; Fibroblast; FB4_activated; FB2; FB3; NK; MAIT-like; Monocyte/cDC; Neuronal; CD4+T_Tfh; B; Capillary Endothelial; EC1_cap; EC2_cap; CD8+T_trans; DC; CD8+T_te; Endothelial; EC10_CMC-like; EC4_immune; ILC; CD16+Mo; CD14+Mo; CD4+T_reg; B_plasma; EC6_ven; fibroblast of cardiac tissue; Atrial Cardiomyocyte; aCM3; aCM1; aCM2; Ventricular Cardiomycoyte; vCM3_stressed; vCM1; vCM4; CD4+T_act; NK_CD16hi; NC1_glial; NC2_glial_NGF+; CD4+T_naive; CD8+T_cytox; Mast; Pericyte; PC2_atria; PC4_CMC-like; CD4+T_Th2; cardiac endothelial cell; Mesothelial; Meso; Endocardial; EC7_endocardial; Adip2; Adipocyte; Adip1; cardiac muscle cell; CD4+T_Th1; NK_CD56hi; AVN_P_cell; CD8+T_em; hepatocyte,149.30810041407867494824
VHFLargeIntestine,UBERON:0000059,ascending colon,46838.66491802995,0,2,2,0,150,17,37,167,"Pericyte; Treg; Immature pericyte; Stromal 4 (MMP1+); LTi-like NCR+ ILC3; LTi-like NCR- ILC3; GC B cell; ILC3; LEC5 (CLDN11+); pDC; cycling EC; LZ GC cell; β cells (INS+); venous capillary; LEC3 (ADGRG3+); Naive B; cycling neuroblast; cycling ENCC/glia; TRDV2/TRGV9 gdT; Differentiating glia; angiogenic pericyte; T reticular; Immature B; IgM plasma cell; Activated CD4 T; Th17; ILC2; Stromal 1 (CCL11+); myofibroblast (RSPO2+); M/X cells (MLN/GHRL+); Stromal 2 (NPY+); Activated CD8 T; TRGV5/7 gdT; gdT; Stromal 3 (KCNN3+); Distal progenitor; ENCC/glia Progenitor; Glia 1 (DHH+); MPO+ mono-neutrophil; Branch B2 (eMN); LYVE1+ Macrophage; N cells (NTS+); IgA plasma cell; Mesoderm 2 (ZEB2+); FCRL4+ Memory B; L cells (PYY+); Pro-B; LEC2 (MADCAM1+); SMC (PART1/CAPN3+); Mesothelium; FDC; BEST2+ Goblet cell; Macrophages; Microfold cell; Tfh; Mesothelium (PRG4+); Stromal 2 (CH25H+); mLN Stroma (FMO2+); LEC1 (ACKR4+); Goblet cell; Branch A4 (IN); ILCP; NK cell; Mature venous EC; Pre-B; Colonocyte; Tuft; Adult Glia; Fetal venous EC; SMC (PLPP2+); Cycling plasma cell; TRGV2 gdT; Fetal arterial EC; SELL+ CD8 T; Branch A3 (IPAN/IN); arterial capillary; Mast cell; B; Endothelial; M2 Macrophage; Neuroendocrine; DC; CD4+ T cell; Plasma; CD7+ Immune; M1 Macrophage; MUC1+ Enterocyte; Cycling TA; Goblet; TA; Neutrophil; ICC; NK; Smooth muscle; CD57+ Enterocyte; Paneth; Stroma; Mesoderm 1 (HAND1+); K cells (GIP+); Lymphoid DC; Germ; Megakaryocyte; STAT1+ Naive B; Activated T; TRGV4 gdT; Monocytes; EC cells (TAC1+); Th1; RBC; Progenitor (NEUROG3+); MMP9+ Inflammatory macrophage; Stem cells; Mesothelium (RGS5+); Neuroblast; Cycling B cell; CX3CR1+ CD8 Tmem; Glia 2 (ELN+); I cells (CCK+); D cells (SST+); Glia 3 (BCAN+); NK T cell; myofibroblast; CLDN10+ cells; CD8 Tmem; EECs; Contractile pericyte (PLN+); Mature arterial EC; LEC4 (STAB2+); Proximal progenitor; DZ GC cell; Transitional Stromal 3 (C3+); SELL+ CD4 T; Branch A2 (IPAN/IN); Branch B1 (eMN); cDC2; BEST4+ epithelial; IgG plasma cell; CLC+ Mast cell; CLP; Branch A1 (iMN); LEC6 (ADAMTS4+); Branch B3 (IPAN); mLTo; MAIT cell; cDC1; EC cells (NPW+); gut endothelial cell; large intestine goblet cell; intestinal enteroendocrine cell; intestinal tuft cell; Lymphatic; Nerve; CD66+ Enterocyte; Enterocyte; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; fibroblast; mast cell; monocyte; neutrophil; paneth cell of colon; plasma cell; transit amplifying cell of colon; CD8+ T; Memory B; Stromal 3 (C7+)",151.36862064532716287441
VHFLargeIntestine,UBERON:0000059,caecum,31765.15370754535,0,2,2,0,150,17,36,167,"CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; mast cell; monocyte; neutrophil; paneth cell of colon; plasma cell; transit amplifying cell of colon; intestinal tuft cell; Lymphatic; Nerve; Cycling TA; Neutrophil; Enterocyte; CD4+ T cell; Plasma; MUC1+ Enterocyte; M1 Macrophage; Endothelial; ICC; Paneth; TA; Goblet; Neuroendocrine; Smooth muscle; CD57+ Enterocyte; DC; CD66+ Enterocyte; Stroma; CD7+ Immune; NK; M2 Macrophage; B; intestinal enteroendocrine cell; large intestine goblet cell; gut endothelial cell; MAIT cell; Activated T; SMC (PART1/CAPN3+); myofibroblast; CLDN10+ cells; Branch A2 (IPAN/IN); Germ; cycling neuroblast; Mature venous EC; Cycling plasma cell; Tuft; ILC3; SELL+ CD4 T; SMC (PLPP2+); Mature arterial EC; EC cells (TAC1+); Naive B; CLC+ Mast cell; Activated CD8 T; TRGV5/7 gdT; TRGV2 gdT; Pre-B; NK T cell; Stromal 2 (CH25H+); Fetal arterial EC; I cells (CCK+); CX3CR1+ CD8 Tmem; gdT; CD8 Tmem; SELL+ CD8 T; Glia 2 (ELN+); Stromal 3 (KCNN3+); LEC1 (ACKR4+); Distal progenitor; L cells (PYY+); ENCC/glia Progenitor; Branch A4 (IN); mLTo; EECs; Neuroblast; Immature pericyte; Megakaryocyte; Colonocyte; IgG plasma cell; ILCP; MMP9+ Inflammatory macrophage; Lymphoid DC; MPO+ mono-neutrophil; Stromal 4 (MMP1+); Branch B2 (eMN); Mesoderm 1 (HAND1+); LYVE1+ Macrophage; Cycling B cell; T reticular; N cells (NTS+); arterial capillary; Mast cell; CD8+ T; B cell; fibroblast; EC cells (NPW+); Memory B; Goblet cell; angiogenic pericyte; NK cell; Branch B3 (IPAN); venous capillary; IgA plasma cell; LEC3 (ADGRG3+); mLN Stroma (FMO2+); Mesothelium (PRG4+); Microfold cell; Monocytes; Macrophages; CLP; TRGV4 gdT; pDC; ILC2; Stem cells; cDC1; Branch A1 (iMN); Th1; cycling EC; Stromal 1 (CCL11+); Treg; Pericyte; FDC; myofibroblast (RSPO2+); RBC; M/X cells (MLN/GHRL+); Pro-B; LEC5 (CLDN11+); Mesothelium (RGS5+); GC B cell; Fetal venous EC; Tfh; STAT1+ Naive B; D cells (SST+); Mesoderm 2 (ZEB2+); Contractile pericyte (PLN+); Stromal 3 (C7+); Adult Glia; Glia 1 (DHH+); Th17; LEC4 (STAB2+); Progenitor (NEUROG3+); Transitional Stromal 3 (C3+); Branch B1 (eMN); cycling ENCC/glia; Stromal 2 (NPY+); BEST2+ Goblet cell; LTi-like NCR+ ILC3; LTi-like NCR- ILC3; BEST4+ epithelial; Branch A3 (IPAN/IN); LZ GC cell; TRDV2/TRGV9 gdT; Activated CD4 T; Differentiating glia; K cells (GIP+); β cells (INS+); Mesothelium; Immature B; IgM plasma cell; DZ GC cell; LEC2 (MADCAM1+); FCRL4+ Memory B; cDC2; Proximal progenitor; LEC6 (ADAMTS4+); Glia 3 (BCAN+)",151.35951641672722468124
VHFLargeIntestine,UBERON:0000059,descending colon,140721.8643302251,3,3,3,0,149,17,37,166,"Neuroblast; SMC (PART1/CAPN3+); Branch B3 (IPAN); LEC6 (ADAMTS4+); SELL+ CD8 T; Microfold cell; Tfh; TRGV5/7 gdT; ILCP; Fetal venous EC; Glia 2 (ELN+); L cells (PYY+); Mature venous EC; IgG plasma cell; CX3CR1+ CD8 Tmem; venous capillary; Tuft; Naive B; angiogenic pericyte; EC cells (TAC1+); Progenitor (NEUROG3+); Branch A4 (IN); Megakaryocyte; Mature arterial EC; EECs; NK T cell; Mesoderm 1 (HAND1+); cycling ENCC/glia; CLC+ Mast cell; Stromal 1 (CCL11+); myofibroblast (RSPO2+); gut endothelial cell; intestinal enteroendocrine cell; large intestine goblet cell; CD4+ T cell; M1 Macrophage; Enterocyte; Stroma; Endothelial; Plasma; Paneth; Neutrophil; M2 Macrophage; MUC1+ Enterocyte; TA; DC; CD66+ Enterocyte; Neuroendocrine; NK; CD7+ Immune; CD57+ Enterocyte; B; Goblet; Cycling TA; ICC; Smooth muscle; mLN Stroma (FMO2+); Cycling plasma cell; Pro-B; myofibroblast; D cells (SST+); Cycling B cell; BEST4+ epithelial; Pre-B; TRGV2 gdT; mLTo; MAIT cell; RBC; Contractile pericyte (PLN+); I cells (CCK+); Activated T; NK cell; LTi-like NCR+ ILC3; LTi-like NCR- ILC3; LEC1 (ACKR4+); cDC2; CLP; STAT1+ Naive B; Stem cells; Treg; cDC1; cycling EC; Proximal progenitor; CLDN10+ cells; Monocytes; MPO+ mono-neutrophil; Lymphoid DC; Branch B2 (eMN); pDC; FDC; LEC4 (STAB2+); T reticular; Mesothelium (RGS5+); CD8 Tmem; FCRL4+ Memory B; Differentiating glia; DZ GC cell; Glia 3 (BCAN+); Goblet cell; TRDV2/TRGV9 gdT; Mesothelium; EC cells (NPW+); Activated CD8 T; SMC (PLPP2+); ILC2; Stromal 2 (NPY+); Stromal 2 (CH25H+); N cells (NTS+); Branch B1 (eMN); K cells (GIP+); Macrophages; SELL+ CD4 T; Branch A1 (iMN); BEST2+ Goblet cell; MMP9+ Inflammatory macrophage; Branch A2 (IPAN/IN); ILC3; Immature B; Activated CD4 T; Th1; LEC5 (CLDN11+); Stromal 4 (MMP1+); Immature pericyte; LEC2 (MADCAM1+); Stromal 3 (KCNN3+); Distal progenitor; arterial capillary; Mast cell; CD8+ T; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; fibroblast; mast cell; monocyte; neutrophil; paneth cell of colon; plasma cell; transit amplifying cell of colon; intestinal tuft cell; Lymphatic; Nerve; LZ GC cell; Adult Glia; Branch A3 (IPAN/IN); Transitional Stromal 3 (C3+); LYVE1+ Macrophage; Th17; ENCC/glia Progenitor; Pericyte; TRGV4 gdT; IgA plasma cell; Memory B; Germ; Fetal arterial EC; LEC3 (ADGRG3+); GC B cell; Colonocyte; Stromal 3 (C7+); cycling neuroblast; Mesoderm 2 (ZEB2+); Glia 1 (DHH+); cycling stromal; Mesothelium (PRG4+); M/X cells (MLN/GHRL+); β cells (INS+)",193.86247350520037462414
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.709589328162,3,3,3,0,146,17,37,163,"Cycling TA; Stroma; Endothelial; ICC; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; B; DC; NK; Megakaryocyte; Goblet cell; Th17; ILCP; Stromal 4 (MMP1+); Fetal venous EC; Stromal 2 (CH25H+); SELL+ CD4 T; LEC6 (ADAMTS4+); TRGV5/7 gdT; ILC3; Mesothelium (PRG4+); Mesoderm 1 (HAND1+); MPO+ mono-neutrophil; N cells (NTS+); Fetal arterial EC; CD8 Tmem; Glia 3 (BCAN+); cycling ENCC/glia; Microfold cell; LZ GC cell; Lymphoid DC; Distal progenitor; Colonocyte; NK cell; Stem cells; Macrophages; TRDV2/TRGV9 gdT; Branch A1 (iMN); Tfh; LEC5 (CLDN11+); M/X cells (MLN/GHRL+); Stromal 3 (C7+); Branch B1 (eMN); SMC (PART1/CAPN3+); Cycling plasma cell; Contractile pericyte (PLN+); Germ; LTi-like NCR- ILC3; CLDN10+ cells; Pericyte; Branch A4 (IN); cDC2; Branch B2 (eMN); Paneth; D cells (SST+); LEC4 (STAB2+); LEC2 (MADCAM1+); Mature venous EC; FCRL4+ Memory B; BEST2+ Goblet cell; Mesothelium; Th1; FDC; Activated CD8 T; TRGV2 gdT; Pre-B; LEC1 (ACKR4+); MAIT cell; EECs; CX3CR1+ CD8 Tmem; SMC (PLPP2+); Branch B3 (IPAN); NK T cell; Treg; Mature arterial EC; Monocytes; IgA plasma cell; SELL+ CD8 T; Tuft; DZ GC cell; Naive B; ENCC/glia Progenitor; cycling EC; angiogenic pericyte; intestinal tuft cell; Lymphatic; Nerve; intestinal enteroendocrine cell; gut endothelial cell; large intestine goblet cell; K cells (GIP+); CLC+ Mast cell; Cycling B cell; cycling neuroblast; mLTo; Progenitor (NEUROG3+); Stromal 1 (CCL11+); Branch A2 (IPAN/IN); myofibroblast (RSPO2+); STAT1+ Naive B; Mesothelium (RGS5+); myofibroblast; Enterocyte; Activated T; I cells (CCK+); Glia 1 (DHH+); Differentiating glia; Glia 2 (ELN+); Memory B; LYVE1+ Macrophage; ILC2; TA; pDC; CLP; EC cells (NPW+); mLN Stroma (FMO2+); cDC1; BEST4+ epithelial; GC B cell; MMP9+ Inflammatory macrophage; Neutrophil; MUC1+ Enterocyte; Branch A3 (IPAN/IN); Adult Glia; TRGV4 gdT; IgG plasma cell; EC cells (TAC1+); Immature pericyte; Stromal 3 (KCNN3+); Immature B; venous capillary; Proximal progenitor; Activated CD4 T; RBC; L cells (PYY+); LEC3 (ADGRG3+); Pro-B; Neuroblast; Stromal 2 (NPY+); T reticular; Transitional Stromal 3 (C3+); CD7+ Immune; CD66+ Enterocyte; CD57+ Enterocyte; M2 Macrophage; Plasma; CD4+ T cell; CD8+ T; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; fibroblast; mast cell; monocyte; neutrophil; paneth cell of colon; plasma cell; transit amplifying cell of colon; arterial capillary; Mast cell",136.14506136762127410871
