sex,organ,as_label,cell_label,dataset_count,cell_id,mean_cell_count,cell_count
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adip1,4,http://purl.obolibrary.org/obo/CL_0000136,33.25,798
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adip2,2,http://purl.obolibrary.org/obo/CL_0000136,20,240
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Adipocyte,6,http://purl.obolibrary.org/obo/CL_0000136,20.16666666666666666667,1452
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Aerocyte,1,http://purl.obolibrary.org/obo/CL_4028003,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Alveolar macrophage,1,http://purl.obolibrary.org/obo/CL_0000583,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Amacrine cell,5,http://purl.obolibrary.org/obo/CL_0000561,4.6,138
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Arterial EC,6,http://purl.obolibrary.org/obo/CL_1000413,223,8028
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Arterial Endothelial,6,http://purl.obolibrary.org/obo/CL_1000413,84.33333333333333333333,3036
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Astrocyte,1,http://purl.obolibrary.org/obo/CL_0000127,6,36
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Atrial Cardiomyocyte,3,http://purl.obolibrary.org/obo/CL_0002129,4,72
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Atrial cardiomyocyte,6,http://purl.obolibrary.org/obo/CL_0002129,11.5,414
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,B,6,http://purl.obolibrary.org/obo/CL_0000236,21.3,1278
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,B_plasma,4,http://purl.obolibrary.org/obo/CL_0000786,5,120
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD14 monocyte,4,http://purl.obolibrary.org/obo/CL_0001054,203,4872
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD14+Mo,4,http://purl.obolibrary.org/obo/CL_0002057,171.75,4122
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD16 NK cell,5,http://purl.obolibrary.org/obo/CL_0000939,129.8,3894
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD16 monocyte,4,http://purl.obolibrary.org/obo/CL_0000576,24.75,594
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD16+Mo,6,http://purl.obolibrary.org/obo/CL_0002396,57.66666666666666666667,2076
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,5.5,66
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Th1,2,http://purl.obolibrary.org/obo/CL_0000545,6,72
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Th17,2,http://purl.obolibrary.org/obo/CL_0000899,1,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_Th2,3,http://purl.obolibrary.org/obo/CL_0000546,2,36
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_act,5,http://purl.obolibrary.org/obo/CL_0001043,14.6,438
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_naive,5,http://purl.obolibrary.org/obo/CL_0000895,33.8,1014
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD4+T_reg,3,http://purl.obolibrary.org/obo/CL_0000792,1.33333333333333333333,24
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD56 NK cell,4,http://purl.obolibrary.org/obo/CL_0000938,11.25,270
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD8+T_cytox,5,http://purl.obolibrary.org/obo/CL_0000794,2.8,84
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD8+T_em,5,http://purl.obolibrary.org/obo/CL_0000913,5.2,156
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD8+T_te,3,http://purl.obolibrary.org/obo/CL_0001050,13,234
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD8+T_trans,6,http://purl.obolibrary.org/obo/CL_0000625,7.83333333333333333333,282
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CXCL14 inhibitory neuron,6,http://purl.obolibrary.org/obo/CL_0000540,10,360
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Capillary EC,6,http://purl.obolibrary.org/obo/CL_0002144,1141.16666666666666666667,41082
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Capillary Endothelial,6,http://purl.obolibrary.org/obo/CL_0002144,1359.16666666666666666667,48930
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Cone-OFF-bipolar cell,2,http://purl.obolibrary.org/obo/CL_0000750,1.5,18
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Cycling T/NK cell,1,http://purl.obolibrary.org/obo/CL_0000542,5,30
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,D1 medium spiny neuron,1,http://purl.obolibrary.org/obo/CL_4023026,2,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,DC,5,http://purl.obolibrary.org/obo/CL_0000451,15,450
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,DIAPH3+ macrophage,1,http://purl.obolibrary.org/obo/CL_0000235,100,600
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Double negative T cell,1,http://purl.obolibrary.org/obo/CL_0002489,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC1_cap,3,http://purl.obolibrary.org/obo/CL_0002144,222,3996
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC2_cap,1,http://purl.obolibrary.org/obo/CL_0002144,336,2016
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC3_cap,2,http://purl.obolibrary.org/obo/CL_0002144,2319.5,27834
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC4_immune,6,http://purl.obolibrary.org/obo/CL_0000115,140,5040
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC5_art,6,http://purl.obolibrary.org/obo/CL_1000413,323.83333333333333333333,11658
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC6_ven,6,http://purl.obolibrary.org/obo/CL_0002543,83.5,3006
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC7_endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,11.4,342
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,EC8_ln,5,http://purl.obolibrary.org/obo/CL_0002138,10.4,312
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,10.6,318
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Endocardial cell,5,http://purl.obolibrary.org/obo/CL_0002350,10.6,318
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Endothelial,2,http://purl.obolibrary.org/obo/CL_0000115,1.5,18
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Endothelial���mesenchymal transition EC,2,http://purl.obolibrary.org/obo/CL_0000115,1,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,FB1,3,http://purl.obolibrary.org/obo/CL_0000057,1245.33333333333333333333,22416
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,FB3,1,http://purl.obolibrary.org/obo/CL_0000057,1273,7638
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,FB4_activated,1,http://purl.obolibrary.org/obo/CL_0000057,451,2706
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,FB5,1,http://purl.obolibrary.org/obo/CL_0000057,566,3396
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Fetal HBG+ erythrocyte,1,http://purl.obolibrary.org/obo/CL_0000232,2,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Fibroblast,6,http://purl.obolibrary.org/obo/CL_0000057,999.33333333333333333333,35976
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,GZMB CD8 T cell,3,http://purl.obolibrary.org/obo/CL_0000909,6.33333333333333333333,114
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,GZMK CD8 T cell,5,http://purl.obolibrary.org/obo/CL_4052021,13.8,414
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Ganglion cell,6,http://purl.obolibrary.org/obo/CL_0000740,23.66666666666666666667,852
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Glial cell of intestine,3,http://purl.obolibrary.org/obo/CL_0000125,1.33333333333333333333,24
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,HSC,1,http://purl.obolibrary.org/obo/CL_0000037,2,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Horizontal cell,6,http://purl.obolibrary.org/obo/CL_0000745,3.83333333333333333333,138
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,ILC,4,http://purl.obolibrary.org/obo/CL_0001065,2,72
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,KLRB1 CD8 T cell,1,http://purl.obolibrary.org/obo/CL_0000909,2,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,KLRB1 cytotoxic CD4 T,2,http://purl.obolibrary.org/obo/CL_0000934,1.5,18
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,LYVE1 macrophage,5,http://purl.obolibrary.org/obo/CL_0000235,189.4,5682
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,LYVE1+IGF1+MP,4,http://purl.obolibrary.org/obo/CL_0000235,114.5,2748
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,LYVE1+MP_cycling,6,http://purl.obolibrary.org/obo/CL_4033076,9.83333333333333333333,354
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,LYVE1+TIMD4+MP,2,http://purl.obolibrary.org/obo/CL_0000235,381,4572
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Late hemoglobin+ erythroblast,3,http://purl.obolibrary.org/obo/CL_0000765,1.66666666666666666667,30
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Lymphatic EC,5,http://purl.obolibrary.org/obo/CL_0002138,10.4,312
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Lymphatic Endothelial,5,http://purl.obolibrary.org/obo/CL_0002138,9.4,282
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,M1 macrophage,3,http://purl.obolibrary.org/obo/CL_0000863,4.66666666666666666667,84
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,MAIT cell,1,http://purl.obolibrary.org/obo/CL_0000940,3,18
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,MAIT-like,3,http://purl.obolibrary.org/obo/CL_0000791,13.66666666666666666667,246
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,MPP,1,http://purl.obolibrary.org/obo/CL_0000837,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Macrophage,6,http://purl.obolibrary.org/obo/CL_0000235,126.16666666666666666667,4542
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Mammillary body neuron,4,http://purl.obolibrary.org/obo/CL_4023074,8.5,204
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Mast,6,http://purl.obolibrary.org/obo/CL_0000097,31.91666666666666666667,2298
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Mast cell,6,http://purl.obolibrary.org/obo/CL_0000097,31.83333333333333333333,1146
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Memory B cell,2,http://purl.obolibrary.org/obo/CL_0000787,9.5,114
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Memory CD4 T cell,3,http://purl.obolibrary.org/obo/CL_0000897,16.66666666666666666667,300
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Memory T cell,5,http://purl.obolibrary.org/obo/CL_0000813,21.2,636
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Mesothelial,2,http://purl.obolibrary.org/obo/CL_0000077,12,144
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Microglia,4,http://purl.obolibrary.org/obo/CL_0000129,2.75,66
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Monocyte/DC,2,http://purl.obolibrary.org/obo/CL_0011031,2,24
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Monocyte/cDC,6,http://purl.obolibrary.org/obo/CL_0011031,282.66666666666666666667,10176
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Myofibroblast,1,http://purl.obolibrary.org/obo/CL_0000186,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,NC1_glial,4,http://purl.obolibrary.org/obo/CL_0010020,67.5,1620
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,NC2_glial_NGF+,2,http://purl.obolibrary.org/obo/CL_0010020,25,300
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,NK,5,http://purl.obolibrary.org/obo/CL_0000623,165.8,4974
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,NK_CD16hi,6,http://purl.obolibrary.org/obo/CL_0000939,118.83333333333333333333,4278
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,NK_CD56hi,4,http://purl.obolibrary.org/obo/CL_0000938,26.25,630
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Naive B cell,2,http://purl.obolibrary.org/obo/CL_0000788,7,84
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Naive CD4 T cell,4,http://purl.obolibrary.org/obo/CL_0000895,35.5,852
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Naive T cell,3,http://purl.obolibrary.org/obo/CL_0000898,1.33333333333333333333,24
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Neuronal,6,http://purl.obolibrary.org/obo/CL_0002573,49.66666666666666666667,1788
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Neut,2,http://purl.obolibrary.org/obo/CL_0000775,12.5,150
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Neutrophil,1,http://purl.obolibrary.org/obo/CL_0000775,7,42
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,PC1_vent,6,http://purl.obolibrary.org/obo/CL_0000669,933.5,33606
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,PCOLCE2 fibroblast,3,http://purl.obolibrary.org/obo/CL_0000057,1058.66666666666666666667,19056
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Pericyte,6,http://purl.obolibrary.org/obo/CL_0000669,944.33333333333333333333,67992
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Plasma cell,6,http://purl.obolibrary.org/obo/CL_0000786,14.33333333333333333333,516
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Platelet,1,http://purl.obolibrary.org/obo/CL_0000233,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,SCN7A fibroblast,3,http://purl.obolibrary.org/obo/CL_0000057,817.33333333333333333333,14712
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,SMC1_basic,6,http://purl.obolibrary.org/obo/CL_0000359,232.83333333333333333333,8382
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,SV2C inhibitory neuron,3,http://purl.obolibrary.org/obo/CL_4023064,3,54
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Smooth Muscle,6,http://purl.obolibrary.org/obo/CL_0000192,171.83333333333333333333,6186
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,T,6,http://purl.obolibrary.org/obo/CL_0000084,74.5,2682
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,T/NK_cycling,2,http://purl.obolibrary.org/obo/CL_0000814,2.5,30
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Tfh cell,1,http://purl.obolibrary.org/obo/CL_0002038,1,6
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Treg cell,3,http://purl.obolibrary.org/obo/CL_0000792,7,126
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Vascular smooth muscle cell,6,http://purl.obolibrary.org/obo/CL_0000359,232.33333333333333333333,8364
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Venous EC,6,http://purl.obolibrary.org/obo/CL_0002543,98.83333333333333333333,3558
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Venous Endothelial,6,http://purl.obolibrary.org/obo/CL_1000414,65.16666666666666666667,2346
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Ventricular Cardiomycoyte,6,http://purl.obolibrary.org/obo/CL_0002131,2354.83333333333333333333,84774
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,Ventricular cardiomyocyte,6,http://purl.obolibrary.org/obo/CL_2000046,2291.33333333333333333333,82488
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,aCM2,1,http://purl.obolibrary.org/obo/CL_0002129,2,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,aCM5,1,http://purl.obolibrary.org/obo/CL_0002129,3,18
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,abT (entry) cell,2,http://purl.obolibrary.org/obo/CL_0000789,2,24
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,cDC1,5,http://purl.obolibrary.org/obo/CL_0002394,8.8,264
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,cDC2,6,http://purl.obolibrary.org/obo/CL_0002399,23.16666666666666666667,834
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,gdT,1,http://purl.obolibrary.org/obo/CL_0000798,3,18
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,pDC,1,http://purl.obolibrary.org/obo/CL_0000784,2,12
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,vCM1,4,http://purl.obolibrary.org/obo/CL_0002131,2347.75,56346
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,vCM2,1,http://purl.obolibrary.org/obo/CL_0002131,2297,13782
Female,VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,vCM3_stressed,1,http://purl.obolibrary.org/obo/CL_0002131,2519,15114
Female,VHFHeart,heart left ventricle,AVN_P_cell,1,http://purl.obolibrary.org/obo/CL_0002072,1,7
Female,VHFHeart,heart left ventricle,AVN_bundle_cell,1,http://purl.obolibrary.org/obo/CL_0010005,1,7
Female,VHFHeart,heart left ventricle,Adip1,16,http://purl.obolibrary.org/obo/CL_0000136,61.70512820512820512821,4813
Female,VHFHeart,heart left ventricle,Adip2,10,http://purl.obolibrary.org/obo/CL_0000136,32.625,1827
Female,VHFHeart,heart left ventricle,Adip3,1,http://purl.obolibrary.org/obo/CL_0000136,13,91
Female,VHFHeart,heart left ventricle,Adipocyte,26,http://purl.obolibrary.org/obo/CL_0000136,42.05303030303030303030,11102
Female,VHFHeart,heart left ventricle,Aerocyte,2,http://purl.obolibrary.org/obo/CL_4028003,1,13
Female,VHFHeart,heart left ventricle,Alveolar macrophage,3,http://purl.obolibrary.org/obo/CL_0000583,2.4,48
Female,VHFHeart,heart left ventricle,Amacrine cell,16,http://purl.obolibrary.org/obo/CL_0000561,4.49473684210526315789,427
Female,VHFHeart,heart left ventricle,Arterial EC,25,http://purl.obolibrary.org/obo/CL_1000413,171.53956834532374100719,23844
Female,VHFHeart,heart left ventricle,Arterial Endothelial,27,http://purl.obolibrary.org/obo/CL_1000413,88.79432624113475177305,12520
Female,VHFHeart,heart left ventricle,Astrocyte,3,http://purl.obolibrary.org/obo/CL_0000127,4.25,85
Female,VHFHeart,heart left ventricle,Atrial Cardiomyocyte,14,http://purl.obolibrary.org/obo/CL_0002129,3.6,234
Female,VHFHeart,heart left ventricle,Atrial cardiomyocyte,22,http://purl.obolibrary.org/obo/CL_0002129,14.53676470588235294118,1977
Female,VHFHeart,heart left ventricle,B,21,http://purl.obolibrary.org/obo/CL_0000236,78.20408163265306122449,15328
Female,VHFHeart,heart left ventricle,B_plasma,15,http://purl.obolibrary.org/obo/CL_0000786,3.49295774647887323944,248
Female,VHFHeart,heart left ventricle,CD14 monocyte,18,http://purl.obolibrary.org/obo/CL_0001054,80.93103448275862068966,9388
Female,VHFHeart,heart left ventricle,CD14+Mo,22,http://purl.obolibrary.org/obo/CL_0002057,51.94166666666666666667,6233
Female,VHFHeart,heart left ventricle,CD16 NK cell,25,http://purl.obolibrary.org/obo/CL_0000939,51.734375,6622
Female,VHFHeart,heart left ventricle,CD16 monocyte,10,http://purl.obolibrary.org/obo/CL_0000576,14.72727272727272727273,972
Female,VHFHeart,heart left ventricle,CD16+Mo,25,http://purl.obolibrary.org/obo/CL_0002396,30.82014388489208633094,4284
Female,VHFHeart,heart left ventricle,CD4+T_Tfh,5,http://purl.obolibrary.org/obo/CL_0000492,4.96969696969696969697,164
Female,VHFHeart,heart left ventricle,CD4+T_Th1,6,http://purl.obolibrary.org/obo/CL_0000545,3.55,142
Female,VHFHeart,heart left ventricle,CD4+T_Th17,3,http://purl.obolibrary.org/obo/CL_0000899,1,19
Female,VHFHeart,heart left ventricle,CD4+T_Th2,9,http://purl.obolibrary.org/obo/CL_0000546,3.09523809523809523810,130
Female,VHFHeart,heart left ventricle,CD4+T_act,23,http://purl.obolibrary.org/obo/CL_0001043,16.24603174603174603175,2047
Female,VHFHeart,heart left ventricle,CD4+T_naive,22,http://purl.obolibrary.org/obo/CL_0000895,23.26050420168067226891,2768
Female,VHFHeart,heart left ventricle,CD4+T_reg,4,http://purl.obolibrary.org/obo/CL_0000792,1.24,31
Female,VHFHeart,heart left ventricle,CD56 NK cell,13,http://purl.obolibrary.org/obo/CL_0000938,8.81609195402298850575,767
Female,VHFHeart,heart left ventricle,CD8+T_cytox,24,http://purl.obolibrary.org/obo/CL_0000794,3,363
Female,VHFHeart,heart left ventricle,CD8+T_em,21,http://purl.obolibrary.org/obo/CL_0000913,8.5,952
Female,VHFHeart,heart left ventricle,CD8+T_te,13,http://purl.obolibrary.org/obo/CL_0001050,14.25609756097560975610,1169
Female,VHFHeart,heart left ventricle,CD8+T_trans,22,http://purl.obolibrary.org/obo/CL_0000625,17.61864406779661016949,2079
Female,VHFHeart,heart left ventricle,CFD+MGP+ fibroblast,5,http://purl.obolibrary.org/obo/CL_0000057,837.2,4186
Female,VHFHeart,heart left ventricle,CRABP1+ mesothelial cell,2,http://purl.obolibrary.org/obo/CL_0000077,4,56
Female,VHFHeart,heart left ventricle,CXCL14 inhibitory neuron,17,http://purl.obolibrary.org/obo/CL_0000540,10.43362831858407079646,1179
Female,VHFHeart,heart left ventricle,Capillary EC,27,http://purl.obolibrary.org/obo/CL_0002144,915.31914893617021276596,129060
Female,VHFHeart,heart left ventricle,Capillary Endothelial,27,http://purl.obolibrary.org/obo/CL_0002144,1127.30496453900709219858,158950
Female,VHFHeart,heart left ventricle,Cone-OFF-bipolar cell,9,http://purl.obolibrary.org/obo/CL_0000750,2.36065573770491803279,144
Female,VHFHeart,heart left ventricle,Cycling T/NK cell,3,http://purl.obolibrary.org/obo/CL_0000542,2.9,58
Female,VHFHeart,heart left ventricle,D1 medium spiny neuron,6,http://purl.obolibrary.org/obo/CL_4023026,1.14634146341463414634,47
Female,VHFHeart,heart left ventricle,DC,26,http://purl.obolibrary.org/obo/CL_0000451,9.31851851851851851852,1258
Female,VHFHeart,heart left ventricle,DIAPH3+ macrophage,1,http://purl.obolibrary.org/obo/CL_0000235,100,600
Female,VHFHeart,heart left ventricle,Double negative T cell,1,http://purl.obolibrary.org/obo/CL_0002489,1,6
Female,VHFHeart,heart left ventricle,EC10_CMC-like,7,http://purl.obolibrary.org/obo/CL_0000115,15,735
Female,VHFHeart,heart left ventricle,EC1_cap,18,http://purl.obolibrary.org/obo/CL_0002144,1340.20987654320987654321,108557
Female,VHFHeart,heart left ventricle,EC2_cap,4,http://purl.obolibrary.org/obo/CL_0002144,543.66666666666666666667,14679
Female,VHFHeart,heart left ventricle,EC3_cap,5,http://purl.obolibrary.org/obo/CL_0002144,1003.18181818181818181818,33105
Female,VHFHeart,heart left ventricle,EC4_immune,18,http://purl.obolibrary.org/obo/CL_0000115,211.52222222222222222222,19037
Female,VHFHeart,heart left ventricle,EC5_art,27,http://purl.obolibrary.org/obo/CL_1000413,236.33333333333333333333,33323
Female,VHFHeart,heart left ventricle,EC6_ven,27,http://purl.obolibrary.org/obo/CL_0002543,113.26950354609929078014,15971
Female,VHFHeart,heart left ventricle,EC7_endocardial,19,http://purl.obolibrary.org/obo/CL_0002350,27.39534883720930232558,2356
Female,VHFHeart,heart left ventricle,EC8_ln,24,http://purl.obolibrary.org/obo/CL_0002138,13.27272727272727272727,1606
Female,VHFHeart,heart left ventricle,Eccentric medium spiny neuron,1,http://purl.obolibrary.org/obo/CL_4030057,1,7
Female,VHFHeart,heart left ventricle,Endocardial,18,http://purl.obolibrary.org/obo/CL_0002350,45.11392405063291139241,3564
Female,VHFHeart,heart left ventricle,Endocardial cell,17,http://purl.obolibrary.org/obo/CL_0002350,18.89285714285714285714,1587
Female,VHFHeart,heart left ventricle,Endothelial,9,http://purl.obolibrary.org/obo/CL_0000115,2,62
Female,VHFHeart,heart left ventricle,Endothelial���mesenchymal transition EC,7,http://purl.obolibrary.org/obo/CL_0000115,5.17021276595744680851,243
Female,VHFHeart,heart left ventricle,FB1,20,http://purl.obolibrary.org/obo/CL_0000057,1062.30841121495327102804,113667
Female,VHFHeart,heart left ventricle,FB2,2,http://purl.obolibrary.org/obo/CL_0000057,704.5,9863
Female,VHFHeart,heart left ventricle,FB3,1,http://purl.obolibrary.org/obo/CL_0000057,1273,7638
Female,VHFHeart,heart left ventricle,FB4_activated,3,http://purl.obolibrary.org/obo/CL_0000057,354.5,2836
Female,VHFHeart,heart left ventricle,FB5,1,http://purl.obolibrary.org/obo/CL_0000057,566,3396
Female,VHFHeart,heart left ventricle,Fetal HBG+ erythrocyte,7,http://purl.obolibrary.org/obo/CL_0000232,1.36111111111111111111,49
Female,VHFHeart,heart left ventricle,Fibroblast,27,http://purl.obolibrary.org/obo/CL_0000057,1456.18439716312056737589,205322
Female,VHFHeart,heart left ventricle,GATA4+ mesothelial cell,4,http://purl.obolibrary.org/obo/CL_0000077,5.2,52
Female,VHFHeart,heart left ventricle,GZMB CD8 T cell,11,http://purl.obolibrary.org/obo/CL_0000909,5.03225806451612903226,312
Female,VHFHeart,heart left ventricle,GZMK CD8 T cell,15,http://purl.obolibrary.org/obo/CL_4052021,14.08,1408
Female,VHFHeart,heart left ventricle,GZMK cytotoxic CD4 T cell,2,http://purl.obolibrary.org/obo/CL_0000934,1,2
