organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFHeart,UBERON:0000948,Posteromedial head of posterior papillary muscle of left ventricle,4401.498768462402,0,1,36,0,8,42,0,50,Capillary Endothelial; EC1_cap; EC3_cap; EC2_cap; EC8_ln; Lymphatic Endothelial; B_plasma; CD8+T_cytox; CD16+Mo; Endocardial; EC7_endocardial; NK_CD56hi; B; macrophage; Macrophage; LYVE1+IGF1+MP; LYVE1+TIMD4+MP; LYVE1+MP_cycling; Arterial Endothelial; EC5_art; Fibroblast; FB1; FB4_activated; FB5; FB3; EC6_ven; CD8+T_em; T; Venous Endothelial; NK; Neuronal; T/NK_cycling; Neut; CD4+T_Tfh; CD4+T_Th17; gdT; cardiac muscle cell; CD8+T_te; CD4+T_Th2; cardiac endothelial cell; hepatocyte; CD8+T_trans; Endothelial; EC4_immune; Mast; CD4+T_naive; Smooth Muscle; smooth muscle cell; Adipocyte; Adip2; Adip1; MAIT-like; CD4+T_Th1; SAN_P_cell; Ventricular Cardiomycoyte; Atrial Cardiomyocyte; aCM1; CD14+Mo; NK_CD16hi; vCM3_stressed; NC1_glial; CD4+T_act; aCM2; fibroblast of cardiac tissue; NC2_glial_NGF+; vCM1; CD4+T_reg; vCM2; aCM5; ILC; SMC1_basic; Mesothelial; Monocyte/cDC; DC; Pericyte; PC1_vent,391.875
VHFHeart,UBERON:0000948,heart left ventricle,229312.7801882646,102,8,139,0,9,43,23,52,Pericyte; PC1_vent; PC3_str; PC2_atria; PC4_CMC-like; Capillary Endothelial; EC1_cap; EC3_cap; EC2_cap; SMC1_basic; Mesothelial; Meso; Lymphatic Endothelial; EC8_ln; DC; Monocyte/cDC; EC6_ven; CD8+T_em; CD16+Mo; Endocardial; EC7_endocardial; NK_CD56hi; B; Arterial Endothelial; EC5_art; macrophage; LYVE1+TIMD4+MP; LYVE1+IGF1+MP; Macrophage; LYVE1+MP_cycling; FB1; Fibroblast; FB3; FB2; FB4_activated; FB5; T; CD4+T_Tfh; Purkinje_cell; NK; Neuronal; T/NK_cycling; Neut; cardiac muscle cell; cardiac endothelial cell; hepatocyte; CD8+T_trans; EC10_CMC-like; Endothelial; EC4_immune; EC9_FB-like; Venous Endothelial; ILC; CD8+T_te; CD4+T_Th2; B_plasma; CD8+T_cytox; MAIT-like; CD4+T_Th1; SAN_P_cell; aCM2; Atrial Cardiomyocyte; aCM1; aCM3; aCM5; aCM4; CD14+Mo; vCM4; Ventricular Cardiomycoyte; vCM3_stressed; vCM1; vCM2; NC1_glial; NC2_glial_NGF+; CD4+T_act; CD4+T_reg; fibroblast of cardiac tissue; NK_CD16hi; AVN_P_cell; CD4+T_Th17; gdT; Mast; Smooth Muscle; smooth muscle cell; Adip1; Adipocyte; Adip2; Adip3; CD4+T_naive,478.73018356794735409812
VHFHeart,UBERON:0000948,heart right ventricle,78714.75572486871,49,3,86,0,9,42,22,51,Capillary Endothelial; EC1_cap; EC3_cap; EC2_cap; PC1_vent; Pericyte; PC3_str; PC2_atria; SMC1_basic; NK_CD56hi; Endocardial; EC7_endocardial; T; Venous Endothelial; CD4+T_Tfh; CD4+T_Th17; gdT; cardiac muscle cell; NK; Neuronal; T/NK_cycling; Neut; CD8+T_trans; Endothelial; EC4_immune; EC10_CMC-like; ILC; Mast; CD4+T_naive; Adipocyte; Adip2; Adip1; MAIT-like; CD4+T_Th1; SAN_P_cell; Atrial Cardiomyocyte; aCM2; aCM1; aCM5; CD14+Mo; Ventricular Cardiomycoyte; vCM3_stressed; vCM1; vCM2; vCM4; NC1_glial; NC2_glial_NGF+; CD4+T_act; CD4+T_reg; fibroblast of cardiac tissue; NK_CD16hi; AVN_P_cell; hepatocyte; Smooth Muscle; smooth muscle cell; CD8+T_cytox; CD16+Mo; CD8+T_te; CD4+T_Th2; cardiac endothelial cell; Monocyte/cDC; Mesothelial; Meso; B_plasma; EC6_ven; CD8+T_em; Lymphatic Endothelial; EC8_ln; B; Arterial Endothelial; EC5_art; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+MP_cycling; MoMP; LYVE1+TIMD4+MP; Fibroblast; FB1; FB4_activated; FB5; FB3; DC,392.43107095827126913196
VHFHeart,UBERON:0000948,interventricular septum,65894.53465930313,0,2,37,0,8,42,19,50,Capillary Endothelial; EC1_cap; EC3_cap; EC2_cap; Pericyte; PC1_vent; B; EC5_art; Arterial Endothelial; CD4+T_Th2; cardiac endothelial cell; hepatocyte; CD8+T_trans; Endothelial; EC4_immune; ILC; Mast; CD4+T_naive; Smooth Muscle; smooth muscle cell; Adipocyte; Adip2; Adip1; MAIT-like; CD4+T_Th1; SMC1_basic; Mesothelial; Monocyte/cDC; DC; EC6_ven; CD8+T_em; B_plasma; CD8+T_cytox; CD16+Mo; EC8_ln; Lymphatic Endothelial; NC1_glial; NC2_glial_NGF+; CD4+T_act; CD4+T_reg; fibroblast of cardiac tissue; SAN_P_cell; Atrial Cardiomyocyte; aCM1; aCM2; aCM5; CD14+Mo; Ventricular Cardiomycoyte; vCM3_stressed; vCM1; vCM2; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+MP_cycling; LYVE1+TIMD4+MP; T; Venous Endothelial; NK; Neuronal; T/NK_cycling; Neut; CD4+T_Tfh; CD4+T_Th17; gdT; cardiac muscle cell; CD8+T_te; Fibroblast; FB1; FB4_activated; FB5; FB3; Endocardial; EC7_endocardial; NK_CD56hi; NK_CD16hi,445.85415037425985923361
VHFHeart,UBERON:0000948,left cardiac atrium,18115.96846829785,49,1,49,0,8,40,22,48,FB1; Fibroblast; FB2; FB3; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+TIMD4+MP; T; EC7_endocardial; Endocardial; NK_CD56hi; B; Arterial Endothelial; EC5_art; Neuronal; T/NK_cycling; Neut; CD4+T_Tfh; Purkinje_cell; CD8+T_te; Venous Endothelial; NK; cardiac muscle cell; CD14+Mo; aCM4; aCM1; Atrial Cardiomyocyte; aCM3; vCM4; Ventricular Cardiomycoyte; vCM1; vCM2; NC1_glial; fibroblast of cardiac tissue; CD4+T_reg; CD4+T_act; NK_CD16hi; MAIT-like; EC1_cap; Capillary Endothelial; EC2_cap; EC3_cap; PC1_vent; Pericyte; PC2_atria; SMC1_basic; SMC2_art; Meso; Mesothelial; Monocyte/cDC; DC; EC6_ven; CD8+T_em; EC8_ln; Lymphatic Endothelial; B_plasma; CD8+T_cytox; CD16+Mo; EC10_CMC-like; EC4_immune; Endothelial; Mast; ILC; CD4+T_naive; Smooth Muscle; smooth muscle cell; Adipocyte; Adip1; Adip2; CD4+T_Th2; cardiac endothelial cell; hepatocyte; CD8+T_trans; CD4+T_Th1,218.99961494031574894109
VHFHeart,UBERON:0000948,right cardiac atrium,33225.9013445354,36,1,36,0,9,38,26,47,Monocyte/cDC; DC; EC6_ven; CD8+T_em; Lymphatic Endothelial; EC8_ln; B_plasma; CD8+T_cytox; CD16+Mo; Endocardial; EC7_endocardial; SMC1_basic; SMC2_art; Mesothelial; Meso; Atrial Cardiomyocyte; aCM3; aCM1; aCM2; CD4+T_act; Ventricular Cardiomycoyte; vCM4; vCM3_stressed; vCM1; NK_CD16hi; CD14+Mo; NC1_glial; NC2_glial_NGF+; fibroblast of cardiac tissue; CD4+T_reg; MAIT-like; CD4+T_Th1; AVN_P_cell; Capillary Endothelial; EC1_cap; EC2_cap; PC2_atria; Pericyte; PC4_CMC-like; NK_CD56hi; B; Arterial Endothelial; EC5_art; Fibroblast; FB2; FB4_activated; FB3; Macrophage; LYVE1+TIMD4+MP; macrophage; MoMP; LYVE1+IGF1+MP; T; Venous Endothelial; NK; Neuronal; T/NK_cycling; CD4+T_Tfh; hepatocyte; CD8+T_trans; Endothelial; EC10_CMC-like; EC4_immune; ILC; Mast; CD4+T_naive; Smooth Muscle; smooth muscle cell; Adipocyte; Adip1; Adip2; CD8+T_te; CD4+T_Th2; cardiac endothelial cell; cardiac muscle cell,149.30810041407867494824
VHFLargeIntestine,UBERON:0000059,ascending colon,46838.66491802995,0,2,2,0,150,17,37,167,"DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; Colonocyte; Microfold cell; Goblet cell; Memory B; Tfh; NK; Enterocyte; MUC1+ Enterocyte; TA; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; Stromal 3 (KCNN3+); SMC (PLPP2+); L cells (PYY+); Branch A1 (iMN); Branch B1 (eMN); myofibroblast (RSPO2+); myofibroblast; Glia 2 (ELN+); Activated T; LEC4 (STAB2+); BEST4+ epithelial; LEC1 (ACKR4+); NK cell; STAT1+ Naive B; LYVE1+ Macrophage; SMC (PART1/CAPN3+); Adult Glia; Stromal 2 (NPY+); Monocytes; Branch A4 (IN); Mesoderm 1 (HAND1+); Cycling plasma cell; SELL+ CD8 T; Transitional Stromal 3 (C3+); mLN Stroma (FMO2+); cDC2; Fetal arterial EC; Naive B; Cycling B cell; Neuroblast; Contractile pericyte (PLN+); SELL+ CD4 T; Proximal progenitor; Treg; Th1; Germ; cDC1; CLDN10+ cells; Pro-B; GC B cell; Activated CD4 T; Stromal 2 (CH25H+); I cells (CCK+); Glia 1 (DHH+); Differentiating glia; Megakaryocyte; Lymphatic; Nerve; CD8+ T; Mast cell; plasma cell; B cell; fibroblast; monocyte; neutrophil; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; arterial capillary; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; K cells (GIP+); pDC; DZ GC cell; Activated CD8 T; Mesothelium (PRG4+); N cells (NTS+); cycling neuroblast; intestinal enteroendocrine cell; mLTo; Progenitor (NEUROG3+); Stromal 3 (C7+); Mature venous EC; Glia 3 (BCAN+); EECs; Branch A3 (IPAN/IN); TRGV4 gdT; Stromal 1 (CCL11+); T reticular; LEC6 (ADAMTS4+); Branch B2 (eMN); cycling EC; Mesothelium (RGS5+); angiogenic pericyte; MPO+ mono-neutrophil; Stromal 4 (MMP1+); MMP9+ Inflammatory macrophage; Mature arterial EC; IgA plasma cell; Branch A2 (IPAN/IN); Macrophages; Stem cells; Pre-B; Pericyte; Branch B3 (IPAN); CLP; TRGV2 gdT; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; CD8 Tmem; MAIT cell; Immature pericyte; Tuft; LEC3 (ADGRG3+); IgG plasma cell; NK T cell; ILCP; Distal progenitor; Lymphoid DC; EC cells (TAC1+); LZ GC cell; Fetal venous EC; cycling ENCC/glia; TRDV2/TRGV9 gdT; ILC2; ILC3; FCRL4+ Memory B; BEST2+ Goblet cell; gdT; Mesoderm 2 (ZEB2+); D cells (SST+); Immature B; LEC5 (CLDN11+); M/X cells (MLN/GHRL+); LEC2 (MADCAM1+); β cells (INS+); venous capillary; IgM plasma cell; RBC; Th17; ENCC/glia Progenitor; EC cells (NPW+); CLC+ Mast cell; TRGV5/7 gdT; CX3CR1+ CD8 Tmem; Mesothelium; large intestine goblet cell; gut endothelial cell; FDC",151.36862064532716287441
VHFLargeIntestine,UBERON:0000059,caecum,31765.15370754535,0,2,2,0,150,17,36,167,"Pericyte; Branch A3 (IPAN/IN); CLP; ILC2; Tfh; LEC4 (STAB2+); Distal progenitor; K cells (GIP+); LEC1 (ACKR4+); IgA plasma cell; LYVE1+ Macrophage; Branch B3 (IPAN); NK T cell; Branch B1 (eMN); Pre-B; MMP9+ Inflammatory macrophage; Cycling B cell; Mesoderm 1 (HAND1+); myofibroblast (RSPO2+); Lymphoid DC; SELL+ CD4 T; TRGV4 gdT; angiogenic pericyte; EC cells (TAC1+); SELL+ CD8 T; cycling ENCC/glia; DZ GC cell; Neuroblast; Enterocyte; Fetal arterial EC; FCRL4+ Memory B; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; MPO+ mono-neutrophil; pDC; FDC; T reticular; ILC3; Treg; Paneth; Stromal 4 (MMP1+); MAIT cell; Monocytes; Fetal venous EC; mLN Stroma (FMO2+); TRDV2/TRGV9 gdT; Th1; Mature venous EC; Stromal 1 (CCL11+); Branch A1 (iMN); Macrophages; CD8 Tmem; myofibroblast; Proximal progenitor; Stromal 2 (NPY+); Stromal 3 (C7+); Mature arterial EC; SMC (PART1/CAPN3+); Memory B; plasma cell; B cell; fibroblast; monocyte; neutrophil; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; arterial capillary; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; Mast cell; Activated T; EECs; Branch A2 (IPAN/IN); IgG plasma cell; TA; Tuft; Microfold cell; Transitional Stromal 3 (C3+); NK cell; BEST2+ Goblet cell; TRGV2 gdT; Adult Glia; Glia 3 (BCAN+); Activated CD8 T; Glia 2 (ELN+); L cells (PYY+); mLTo; BEST4+ epithelial; LEC3 (ADGRG3+); Stromal 3 (KCNN3+); Mesothelium (RGS5+); Immature pericyte; Stem cells; Goblet cell; Cycling plasma cell; STAT1+ Naive B; Colonocyte; SMC (PLPP2+); Contractile pericyte (PLN+); ILCP; Branch A4 (IN); LEC6 (ADAMTS4+); cycling EC; Progenitor (NEUROG3+); cDC2; Naive B; Germ; cDC1; CLDN10+ cells; Pro-B; GC B cell; Activated CD4 T; Stromal 2 (CH25H+); I cells (CCK+); Glia 1 (DHH+); Differentiating glia; Megakaryocyte; D cells (SST+); Immature B; LEC5 (CLDN11+); M/X cells (MLN/GHRL+); LEC2 (MADCAM1+); β cells (INS+); venous capillary; IgM plasma cell; RBC; Th17; ENCC/glia Progenitor; EC cells (NPW+); CLC+ Mast cell; TRGV5/7 gdT; CX3CR1+ CD8 Tmem; Mesothelium; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; Branch B2 (eMN); N cells (NTS+); Mesothelium (PRG4+); ICC; cycling neuroblast; gdT; NK; MUC1+ Enterocyte; CD66+ Enterocyte; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; CD7+ Immune; Mesoderm 2 (ZEB2+); LZ GC cell",151.35951641672722468124
VHFLargeIntestine,UBERON:0000059,descending colon,140721.8643302251,3,3,3,0,149,17,37,166,"CD8-positive, alpha-beta T cell; mast cell; arterial capillary; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; Mast cell; Branch A4 (IN); MMP9+ Inflammatory macrophage; CD8 Tmem; ENCC/glia Progenitor; CLDN10+ cells; Naive B; MPO+ mono-neutrophil; Glia 1 (DHH+); DZ GC cell; TRDV2/TRGV9 gdT; EC cells (TAC1+); Germ; LEC3 (ADGRG3+); plasma cell; B cell; fibroblast; monocyte; neutrophil; CD4-positive, alpha-beta T cell; Activated CD8 T; Activated CD4 T; cycling stromal; GC B cell; TRGV2 gdT; Goblet cell; cycling EC; Contractile pericyte (PLN+); Tfh; Th17; LEC1 (ACKR4+); Proximal progenitor; NK cell; Microfold cell; SELL+ CD8 T; BEST4+ epithelial; SELL+ CD4 T; RBC; cDC2; angiogenic pericyte; myofibroblast (RSPO2+); LEC4 (STAB2+); Transitional Stromal 3 (C3+); Fetal arterial EC; BEST2+ Goblet cell; Glia 3 (BCAN+); Paneth; Branch B1 (eMN); EC cells (NPW+); Branch A2 (IPAN/IN); Mature arterial EC; Branch A1 (iMN); Mature venous EC; Tuft; myofibroblast; Branch B3 (IPAN); Mesothelium (RGS5+); ILCP; ILC3; Stromal 2 (NPY+); IgG plasma cell; LYVE1+ Macrophage; L cells (PYY+); Macrophages; Mesoderm 2 (ZEB2+); Monocytes; FDC; ICC; venous capillary; Stromal 4 (MMP1+); K cells (GIP+); CLC+ Mast cell; MAIT cell; Treg; Differentiating glia; M/X cells (MLN/GHRL+); LEC5 (CLDN11+); Branch B2 (eMN); pDC; FCRL4+ Memory B; Mesothelium; ILC2; LZ GC cell; Mesoderm 1 (HAND1+); Cycling plasma cell; EECs; Enterocyte; Neuroblast; SMC (PLPP2+); Glia 2 (ELN+); TA; Colonocyte; Lymphoid DC; TRGV4 gdT; Cycling B cell; Activated T; mLTo; I cells (CCK+); Stromal 3 (C7+); Stem cells; T reticular; cDC1; Stromal 2 (CH25H+); D cells (SST+); LTi-like NCR+ ILC3; LTi-like NCR- ILC3; LEC2 (MADCAM1+); Th1; Distal progenitor; Stromal 1 (CCL11+); LEC6 (ADAMTS4+); NK T cell; SMC (PART1/CAPN3+); Pre-B; Fetal venous EC; Pericyte; Pro-B; Progenitor (NEUROG3+); STAT1+ Naive B; Memory B; IgA plasma cell; N cells (NTS+); cycling ENCC/glia; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; NK; MUC1+ Enterocyte; CD66+ Enterocyte; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; Megakaryocyte; Adult Glia; mLN Stroma (FMO2+); CLP; Stromal 3 (KCNN3+); β cells (INS+); Mesothelium (PRG4+); Immature B; Branch A3 (IPAN/IN); Immature pericyte; cycling neuroblast; TRGV5/7 gdT; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; CD7+ Immune; CX3CR1+ CD8 Tmem",193.86247350520037462414
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.709589328162,3,3,3,0,146,17,37,163,"IgA plasma cell; LEC6 (ADAMTS4+); LTi-like NCR- ILC3; mLTo; mLN Stroma (FMO2+); IgG plasma cell; MAIT cell; CLC+ Mast cell; Lymphoid DC; Branch A3 (IPAN/IN); K cells (GIP+); RBC; DZ GC cell; EC cells (NPW+); Megakaryocyte; CD8 Tmem; M/X cells (MLN/GHRL+); cycling neuroblast; CX3CR1+ CD8 Tmem; ILCP; pDC; Immature B; Microfold cell; Stromal 1 (CCL11+); angiogenic pericyte; LEC1 (ACKR4+); Tfh; Pro-B; Macrophages; TRGV2 gdT; NK cell; Branch B3 (IPAN); Stromal 2 (NPY+); intestinal enteroendocrine cell; CLP; Stromal 2 (CH25H+); I cells (CCK+); Branch A2 (IPAN/IN); Pre-B; Branch A1 (iMN); Monocytes; Stromal 4 (MMP1+); TRGV4 gdT; MPO+ mono-neutrophil; Stromal 3 (C7+); D cells (SST+); T reticular; Th1; Glia 1 (DHH+); Activated CD4 T; Pericyte; Treg; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; Tuft; Mature venous EC; myofibroblast (RSPO2+); Mesothelium (PRG4+); Activated CD8 T; Th17; ENCC/glia Progenitor; CLDN10+ cells; LZ GC cell; FCRL4+ Memory B; cDC1; Differentiating glia; Mesothelium; LEC4 (STAB2+); Fetal arterial EC; ILC3; GC B cell; Branch B2 (eMN); NK T cell; FDC; TRGV5/7 gdT; ILC2; TRDV2/TRGV9 gdT; Germ; LEC2 (MADCAM1+); N cells (NTS+); LEC5 (CLDN11+); Branch B1 (eMN); Glia 2 (ELN+); Branch A4 (IN); L cells (PYY+); plasma cell; B cell; monocyte; neutrophil; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; mast cell; arterial capillary; enterocyte of epithelium of large intestine; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; Lymphatic; Nerve; CD8+ T; Mast cell; Contractile pericyte (PLN+); SMC (PART1/CAPN3+); Activated T; Colonocyte; SMC (PLPP2+); TA; SELL+ CD4 T; Adult Glia; Glia 3 (BCAN+); venous capillary; LYVE1+ Macrophage; Cycling B cell; large intestine goblet cell; gut endothelial cell; NK; Enterocyte; MUC1+ Enterocyte; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Proximal progenitor; Goblet cell; cycling EC; MMP9+ Inflammatory macrophage; BEST2+ Goblet cell; EC cells (TAC1+); EECs; BEST4+ epithelial; Stem cells; Mature arterial EC; LEC3 (ADGRG3+); Memory B; Neuroblast; Cycling plasma cell; cycling ENCC/glia; Mesoderm 1 (HAND1+); Mesothelium (RGS5+); cDC2; Transitional Stromal 3 (C3+); Distal progenitor; myofibroblast; SELL+ CD8 T; Naive B; Stromal 3 (KCNN3+); STAT1+ Naive B; Progenitor (NEUROG3+); Fetal venous EC; fibroblast; Immature pericyte",136.14506136762127410871
