organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFHeart,UBERON:0000948,Posteromedial head of posterior papillary muscle of left ventricle,4401.498768462402,0,1,36,0,8,42,0,50,CD8+T_trans; Endothelial; EC4_immune; Fibroblast; FB1; Smooth Muscle; smooth muscle cell; B; Arterial Endothelial; EC5_art; Lymphatic Endothelial; EC8_ln; FB3; FB4_activated; FB5; T/NK_cycling; Pericyte; PC1_vent; B_plasma; macrophage; Macrophage; LYVE1+TIMD4+MP; LYVE1+IGF1+MP; LYVE1+MP_cycling; Mast; SMC1_basic; EC6_ven; T; Neut; ILC; CD4+T_Tfh; CD4+T_Th2; SAN_P_cell; CD4+T_Th17; gdT; Capillary Endothelial; EC1_cap; cardiac endothelial cell; cardiac muscle cell; CD8+T_te; hepatocyte; Adipocyte; Adip1; Adip2; Endocardial; EC7_endocardial; Venous Endothelial; EC2_cap; EC3_cap; CD4+T_naive; Mesothelial; CD8+T_em; CD8+T_cytox; NK; CD4+T_Th1; fibroblast of cardiac tissue; Ventricular Cardiomycoyte; CD14+Mo; CD4+T_reg; NK_CD16hi; CD16+Mo; NK_CD56hi; MAIT-like; DC; Monocyte/cDC; Neuronal; vCM1; NC1_glial; Atrial Cardiomyocyte; CD4+T_act; aCM1; NC2_glial_NGF+; vCM2; aCM5; vCM3_stressed; aCM2,391.875
VHFHeart,UBERON:0000948,heart left ventricle,229312.7801882646,102,8,139,0,10,43,23,53,SAN_P_cell; CD4+T_Th17; gdT; smooth muscle cell; Smooth Muscle; Pericyte; PC3_str; PC1_vent; PC4_CMC-like; PC2_atria; B_plasma; SMC1_basic; EC6_ven; T; EC4_immune; EC10_CMC-like; Endothelial; EC9_FB-like; Fibroblast; FB1; FB3; FB2; FB4_activated; FB5; Arterial Endothelial; EC5_art; ILC; Neut; B; Purkinje_cell; CD8+T_te; cardiac endothelial cell; Venous Endothelial; Capillary Endothelial; EC2_cap; EC3_cap; EC1_cap; cardiac muscle cell; hepatocyte; CD4+T_Th2; CD8+T_trans; EC8_ln; Lymphatic Endothelial; Macrophage; macrophage; LYVE1+IGF1+MP; LYVE1+TIMD4+MP; LYVE1+MP_cycling; Mast; T/NK_cycling; Atrial Cardiomyocyte; aCM2; aCM4; aCM3; aCM1; aCM5; NK_CD16hi; CD14+Mo; CD4+T_reg; Ventricular Cardiomycoyte; vCM1; vCM4; vCM2; vCM3_stressed; fibroblast of cardiac tissue; NC1_glial; NC2_glial_NGF+; CD4+T_act; AVN_P_cell; AVN_bundle_cell; CD4+T_naive; Mesothelial; Meso; Adipocyte; Adip1; Adip3; Adip2; Endocardial; EC7_endocardial; Monocyte/cDC; CD8+T_em; CD8+T_cytox; NK; CD4+T_Th1; CD4+T_Tfh; Neuronal; MAIT-like; NK_CD56hi; CD16+Mo; DC,478.12876785096605228048
VHFHeart,UBERON:0000948,heart right ventricle,78714.75572486871,49,3,86,0,9,42,22,51,EC10_CMC-like; EC4_immune; Endothelial; Fibroblast; FB3; FB1; FB4_activated; FB5; CD8+T_trans; Smooth Muscle; smooth muscle cell; B; Arterial Endothelial; EC5_art; Lymphatic Endothelial; EC8_ln; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+TIMD4+MP; MoMP; LYVE1+MP_cycling; Mast; PC1_vent; Pericyte; PC3_str; PC2_atria; T/NK_cycling; B_plasma; SMC1_basic; EC6_ven; T; CD4+T_Th17; gdT; Venous Endothelial; Neut; ILC; SAN_P_cell; CD4+T_Tfh; CD4+T_Th2; cardiac endothelial cell; Capillary Endothelial; EC2_cap; EC1_cap; EC3_cap; cardiac muscle cell; CD8+T_te; hepatocyte; CD4+T_naive; Endocardial; EC7_endocardial; Adipocyte; Adip1; Adip2; Mesothelial; Meso; Neuronal; CD16+Mo; Monocyte/cDC; NK_CD56hi; vCM4; Ventricular Cardiomycoyte; vCM1; vCM2; vCM3_stressed; NC1_glial; NC2_glial_NGF+; CD4+T_act; NK_CD16hi; CD14+Mo; fibroblast of cardiac tissue; Atrial Cardiomyocyte; aCM1; aCM5; aCM2; CD4+T_reg; CD8+T_em; MAIT-like; DC; CD8+T_cytox; NK; CD4+T_Th1; AVN_P_cell,393.09761925355706439476
VHFHeart,UBERON:0000948,interventricular septum,65894.53465930313,0,2,37,0,8,42,19,50,B; Arterial Endothelial; EC5_art; CD8+T_trans; Fibroblast; FB1; FB3; FB4_activated; FB5; Endothelial; EC4_immune; Smooth Muscle; smooth muscle cell; Endocardial; EC7_endocardial; CD16+Mo; Monocyte/cDC; Neuronal; gdT; Venous Endothelial; Capillary Endothelial; EC1_cap; EC2_cap; EC3_cap; CD4+T_act; CD4+T_Th1; fibroblast of cardiac tissue; Ventricular Cardiomycoyte; vCM1; vCM2; vCM3_stressed; CD14+Mo; CD4+T_reg; NK_CD16hi; NC1_glial; NC2_glial_NGF+; Atrial Cardiomyocyte; aCM1; aCM5; aCM2; Mast; T/NK_cycling; Pericyte; PC1_vent; B_plasma; SMC1_basic; EC6_ven; T; Neut; ILC; CD4+T_Tfh; CD4+T_Th2; SAN_P_cell; CD4+T_Th17; cardiac muscle cell; CD8+T_te; hepatocyte; Lymphatic Endothelial; EC8_ln; macrophage; Macrophage; LYVE1+TIMD4+MP; LYVE1+IGF1+MP; LYVE1+MP_cycling; cardiac endothelial cell; CD4+T_naive; Adip2; Adipocyte; Adip1; Mesothelial; CD8+T_cytox; NK; DC; CD8+T_em; NK_CD56hi; MAIT-like,445.87065690984247570104
VHFHeart,UBERON:0000948,left cardiac atrium,18115.96846829785,49,1,49,0,8,40,22,48,CD8+T_trans; B; Arterial Endothelial; EC5_art; Lymphatic Endothelial; EC8_ln; EC10_CMC-like; Endothelial; EC4_immune; Fibroblast; FB1; FB2; FB3; Macrophage; LYVE1+IGF1+MP; macrophage; LYVE1+TIMD4+MP; Mast; T/NK_cycling; Pericyte; PC1_vent; PC2_atria; B_plasma; SMC1_basic; SMC2_art; EC6_ven; hepatocyte; Adipocyte; Adip1; Adip2; fibroblast of cardiac tissue; NK_CD16hi; CD4+T_act; CD4+T_reg; Atrial Cardiomyocyte; aCM4; aCM1; aCM3; CD14+Mo; NC1_glial; vCM4; Ventricular Cardiomycoyte; vCM1; vCM2; CD8+T_cytox; NK; CD4+T_Tfh; CD4+T_Th2; Purkinje_cell; smooth muscle cell; Smooth Muscle; Venous Endothelial; T; NK_CD56hi; MAIT-like; DC; CD8+T_em; CD4+T_Th1; Endocardial; EC7_endocardial; Monocyte/cDC; Neuronal; CD16+Mo; Neut; ILC; Capillary Endothelial; EC2_cap; EC1_cap; EC3_cap; cardiac endothelial cell; cardiac muscle cell; CD4+T_naive; Mesothelial; Meso; CD8+T_te,219.01232190989603388525
VHFHeart,UBERON:0000948,right cardiac atrium,33225.9013445354,36,1,36,0,9,38,26,47,Venous Endothelial; Capillary Endothelial; EC1_cap; EC2_cap; Lymphatic Endothelial; EC8_ln; Macrophage; LYVE1+TIMD4+MP; macrophage; MoMP; LYVE1+IGF1+MP; Mast; T/NK_cycling; Pericyte; PC2_atria; PC4_CMC-like; B_plasma; SMC1_basic; SMC2_art; EC6_ven; B; Arterial Endothelial; EC5_art; EC10_CMC-like; Endothelial; EC4_immune; Smooth Muscle; smooth muscle cell; FB2; Fibroblast; FB4_activated; FB3; CD4+T_Tfh; CD4+T_Th2; CD8+T_trans; cardiac muscle cell; T; CD8+T_te; hepatocyte; NK; CD8+T_em; CD8+T_cytox; DC; CD4+T_Th1; Atrial Cardiomyocyte; aCM1; aCM3; aCM2; Ventricular Cardiomycoyte; vCM4; vCM1; vCM3_stressed; NC2_glial_NGF+; NC1_glial; CD14+Mo; NK_CD16hi; CD4+T_act; fibroblast of cardiac tissue; ILC; Monocyte/cDC; Neuronal; CD16+Mo; MAIT-like; NK_CD56hi; cardiac endothelial cell; Adipocyte; Adip1; Adip2; CD4+T_naive; Mesothelial; Meso; Endocardial; EC7_endocardial; CD4+T_reg; AVN_P_cell,148.81867423265411400567
VHFLargeIntestine,UBERON:0000059,ascending colon,46838.66491802995,0,2,2,0,150,18,37,168,"Macrophages; Glia 1 (DHH+); Stromal 4 (MMP1+); pDC; Adult Glia; Germ; large intestine goblet cell; intestinal enteroendocrine cell; gut endothelial cell; NK; Enterocyte; MUC1+ Enterocyte; TA; CD66+ Enterocyte; Paneth; Smooth muscle; Mesothelium; EC cells (TAC1+); SMC (PLPP2+); ILCP; IgA plasma cell; CD8-positive, alpha-beta T cell; B cell; mast cell; plasma cell; fibroblast; neutrophil; CD8+ T; Lymphatic; Nerve; Mast cell; intestinal crypt stem cell of large intestine; arterial capillary; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; Differentiating glia; Immature B; M/X cells (MLN/GHRL+); venous capillary; IgM plasma cell; Th17; ENCC/glia Progenitor; TRGV5/7 gdT; N cells (NTS+); gdT; Branch B2 (eMN); LZ GC cell; MMP9+ Inflammatory macrophage; Mesoderm 1 (HAND1+); myofibroblast (RSPO2+); Branch A1 (iMN); Proximal progenitor; Stromal 3 (C7+); Activated CD8 T; BEST4+ epithelial; Immature pericyte; SELL+ CD4 T; SELL+ CD8 T; cycling ENCC/glia; Neuroblast; Fetal arterial EC; ILC3; Treg; cDC2; GC B cell; Activated CD4 T; intestinal tuft cell; T reticular; TRDV2/TRGV9 gdT; TRGV4 gdT; I cells (CCK+); Branch A3 (IPAN/IN); Mesothelium (RGS5+); D cells (SST+); Branch B1 (eMN); LEC3 (ADGRG3+); CLC+ Mast cell; Progenitor (NEUROG3+); CLP; mLTo; Transitional Stromal 3 (C3+); mLN Stroma (FMO2+); LEC2 (MADCAM1+); Activated T; cycling EC; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; FDC; CX3CR1+ CD8 Tmem; Stromal 2 (CH25H+); TRGV2 gdT; Stem cells; BEST2+ Goblet cell; LYVE1+ Macrophage; cycling neuroblast; ILC2; CLDN10+ cells; Mature arterial EC; Fetal venous EC; MPO+ mono-neutrophil; Monocytes; Stromal 2 (NPY+); Memory B; Glia 2 (ELN+); Distal progenitor; Branch A2 (IPAN/IN); EC cells (NPW+); LEC5 (CLDN11+); Pericyte; β cells (INS+); Naive B; cDC1; Mesothelium (PRG4+); M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; K cells (GIP+); Microfold cell; Pro-B; Th1; Tfh; Stromal 1 (CCL11+); MAIT cell; Stromal 3 (KCNN3+); SMC (PART1/CAPN3+); Goblet cell; NK cell; RBC; STAT1+ Naive B; myofibroblast; L cells (PYY+); Cycling plasma cell; Pre-B; Branch B3 (IPAN); Tuft; LEC6 (ADAMTS4+); IgG plasma cell; Glia 3 (BCAN+); NK T cell; LEC1 (ACKR4+); EECs; Cycling B cell; DZ GC cell; Lymphoid DC; LEC4 (STAB2+); angiogenic pericyte; FCRL4+ Memory B; Branch A4 (IN); Colonocyte; Contractile pericyte (PLN+); Megakaryocyte; CD8 Tmem; Mature venous EC; Mesoderm 2 (ZEB2+)",150.60204734484964811260
VHFLargeIntestine,UBERON:0000059,caecum,31765.15370754535,0,2,2,0,150,18,36,168,"TA; Tuft; Microfold cell; Transitional Stromal 3 (C3+); NK cell; BEST2+ Goblet cell; SELL+ CD8 T; TRGV2 gdT; Adult Glia; Glia 3 (BCAN+); Pericyte; Branch A3 (IPAN/IN); CLP; ILC2; Tfh; LEC4 (STAB2+); Distal progenitor; K cells (GIP+); LEC1 (ACKR4+); IgA plasma cell; LYVE1+ Macrophage; Branch B3 (IPAN); NK T cell; Branch B1 (eMN); Pre-B; MMP9+ Inflammatory macrophage; Cycling B cell; Mesoderm 1 (HAND1+); myofibroblast (RSPO2+); Mature venous EC; Stromal 1 (CCL11+); Branch A1 (iMN); Macrophages; CD8 Tmem; myofibroblast; Proximal progenitor; Stromal 2 (NPY+); Stromal 3 (C7+); Mature arterial EC; SMC (PART1/CAPN3+); Memory B; Activated CD8 T; Glia 2 (ELN+); L cells (PYY+); mLTo; BEST4+ epithelial; LEC3 (ADGRG3+); Stromal 3 (KCNN3+); Mesothelium (RGS5+); Immature pericyte; Lymphoid DC; SELL+ CD4 T; TRGV4 gdT; cycling ENCC/glia; DZ GC cell; Neuroblast; Fetal arterial EC; FCRL4+ Memory B; LTi-like NCR- ILC3; LTi-like NCR+ ILC3; MPO+ mono-neutrophil; pDC; FDC; T reticular; ILC3; Treg; Stromal 4 (MMP1+); MAIT cell; Monocytes; Fetal venous EC; mLN Stroma (FMO2+); TRDV2/TRGV9 gdT; Th1; Germ; cDC1; CLDN10+ cells; cDC2; GC B cell; Activated CD4 T; Naive B; Stromal 2 (CH25H+); I cells (CCK+); Stem cells; Goblet cell; Cycling plasma cell; STAT1+ Naive B; Colonocyte; SMC (PLPP2+); Contractile pericyte (PLN+); ILCP; Branch A4 (IN); LEC6 (ADAMTS4+); cycling EC; Progenitor (NEUROG3+); Activated T; EECs; Branch A2 (IPAN/IN); IgG plasma cell; Branch B2 (eMN); Mesoderm 2 (ZEB2+); LZ GC cell; Enterocyte; MUC1+ Enterocyte; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; angiogenic pericyte; EC cells (TAC1+); CD8-positive, alpha-beta T cell; fibroblast; B cell; mast cell; plasma cell; neutrophil; CD8+ T; Lymphatic; Nerve; Mast cell; intestinal crypt stem cell of large intestine; arterial capillary; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; Mesothelium; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; NK; M/X cells (MLN/GHRL+); LEC2 (MADCAM1+); β cells (INS+); venous capillary; IgM plasma cell; RBC; Th17; ENCC/glia Progenitor; EC cells (NPW+); CLC+ Mast cell; TRGV5/7 gdT; CX3CR1+ CD8 Tmem; Pro-B; N cells (NTS+); Mesothelium (PRG4+); cycling neuroblast; gdT; Glia 1 (DHH+); Differentiating glia; Megakaryocyte; D cells (SST+); Immature B; LEC5 (CLDN11+)",150.59156967186164266456
VHFLargeIntestine,UBERON:0000059,descending colon,140721.8643302251,3,3,3,0,149,17,37,166,"mast cell; plasma cell; neutrophil; CD8+ T; Lymphatic; Nerve; Mast cell; arterial capillary; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; Branch A3 (IPAN/IN); Stromal 4 (MMP1+); venous capillary; large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; NK; Enterocyte; MUC1+ Enterocyte; TA; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; CD4+ T cell; Stroma; ICC; CD7+ Immune; Activated T; EECs; TRGV2 gdT; Branch B1 (eMN); Cycling B cell; SELL+ CD8 T; Macrophages; Colonocyte; Cycling plasma cell; LEC3 (ADGRG3+); Contractile pericyte (PLN+); Microfold cell; SELL+ CD4 T; Stem cells; Goblet cell; IgA plasma cell; Mesoderm 1 (HAND1+); Branch A4 (IN); Branch A2 (IPAN/IN); BEST2+ Goblet cell; Th1; cycling EC; Stromal 2 (CH25H+); Stromal 2 (NPY+); LEC1 (ACKR4+); Tfh; Stromal 1 (CCL11+); Tuft; myofibroblast; Transitional Stromal 3 (C3+); Mature arterial EC; NK cell; LEC5 (CLDN11+); Mesothelium (RGS5+); cDC2; Pericyte; LEC4 (STAB2+); SMC (PLPP2+); cycling ENCC/glia; myofibroblast (RSPO2+); LEC6 (ADAMTS4+); Memory B; CLP; Branch B2 (eMN); Naive B; NK T cell; L cells (PYY+); Proximal progenitor; Glia 2 (ELN+); Stromal 3 (C7+); Mature venous EC; Stromal 3 (KCNN3+); LYVE1+ Macrophage; STAT1+ Naive B; angiogenic pericyte; Adult Glia; SMC (PART1/CAPN3+); cycling stromal; pDC; Immature B; TRGV5/7 gdT; β cells (INS+); Glia 3 (BCAN+); Pre-B; Differentiating glia; D cells (SST+); I cells (CCK+); Fetal venous EC; cDC1; MAIT cell; ILC3; BEST4+ epithelial; IgG plasma cell; ENCC/glia Progenitor; Treg; Lymphoid DC; mLTo; RBC; Monocytes; CLC+ Mast cell; Branch A1 (iMN); Pro-B; LTi-like NCR+ ILC3; LTi-like NCR- ILC3; TRGV4 gdT; mLN Stroma (FMO2+); CD8 Tmem; Progenitor (NEUROG3+); Megakaryocyte; N cells (NTS+); MMP9+ Inflammatory macrophage; Distal progenitor; GC B cell; cycling neuroblast; ILCP; Activated CD8 T; ILC2; TRDV2/TRGV9 gdT; Mesothelium; Fetal arterial EC; Immature pericyte; LEC2 (MADCAM1+); Th17; Neuroblast; DZ GC cell; T reticular; EC cells (NPW+); CLDN10+ cells; Germ; K cells (GIP+); Mesoderm 2 (ZEB2+); LZ GC cell; Glia 1 (DHH+); Branch B3 (IPAN); FCRL4+ Memory B; CX3CR1+ CD8 Tmem; M/X cells (MLN/GHRL+); EC cells (TAC1+); Activated CD4 T; MPO+ mono-neutrophil; Mesothelium (PRG4+); FDC; CD8-positive, alpha-beta T cell; B cell; fibroblast",193.12912573673870333988
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.709589328162,3,3,3,0,146,18,37,164,"CD8-positive, alpha-beta T cell; B cell; mast cell; plasma cell; neutrophil; CD8+ T; fibroblast; Stromal 4 (MMP1+); Treg; CLC+ Mast cell; Progenitor (NEUROG3+); EC cells (NPW+); K cells (GIP+); Megakaryocyte; NK T cell; RBC; MAIT cell; CLDN10+ cells; Activated CD4 T; M/X cells (MLN/GHRL+); large intestine goblet cell; gut endothelial cell; intestinal enteroendocrine cell; CD66+ Enterocyte; Paneth; Smooth muscle; M1 Macrophage; Goblet; Neuroendocrine; CD57+ Enterocyte; DC; M2 Macrophage; B; Neutrophil; Endothelial; Cycling TA; Plasma; ILC2; Proximal progenitor; Branch B2 (eMN); Transitional Stromal 3 (C3+); TRDV2/TRGV9 gdT; Germ; mLTo; Branch A3 (IPAN/IN); FCRL4+ Memory B; cycling neuroblast; Fetal arterial EC; Mesothelium (PRG4+); ILC3; Branch B3 (IPAN); Immature pericyte; Neuroblast; ICC; Differentiating glia; ENCC/glia Progenitor; mLN Stroma (FMO2+); pDC; GC B cell; IgA plasma cell; ILCP; Mesoderm 1 (HAND1+); LEC2 (MADCAM1+); CX3CR1+ CD8 Tmem; N cells (NTS+); FDC; Activated CD8 T; SELL+ CD4 T; venous capillary; Pro-B; NK; Enterocyte; MUC1+ Enterocyte; TA; I cells (CCK+); Glia 2 (ELN+); Pericyte; Branch A4 (IN); Mature arterial EC; LEC3 (ADGRG3+); Naive B; Branch B1 (eMN); Stromal 2 (NPY+); LYVE1+ Macrophage; LZ GC cell; LEC4 (STAB2+); CD8 Tmem; TRGV5/7 gdT; Fetal venous EC; LEC6 (ADAMTS4+); LTi-like NCR- ILC3; Glia 3 (BCAN+); Mesothelium (RGS5+); BEST4+ epithelial; IgG plasma cell; cDC2; Lymphoid DC; Stromal 2 (CH25H+); Monocytes; Cycling B cell; D cells (SST+); T reticular; cycling EC; Stem cells; BEST2+ Goblet cell; angiogenic pericyte; Cycling plasma cell; Goblet cell; Activated T; SMC (PLPP2+); LEC1 (ACKR4+); Tfh; Macrophages; TRGV2 gdT; NK cell; SMC (PART1/CAPN3+); EECs; Adult Glia; myofibroblast (RSPO2+); TRGV4 gdT; Tuft; myofibroblast; Stromal 3 (C7+); STAT1+ Naive B; Memory B; Contractile pericyte (PLN+); L cells (PYY+); Stromal 3 (KCNN3+); MMP9+ Inflammatory macrophage; Pre-B; CLP; LEC5 (CLDN11+); Th17; DZ GC cell; EC cells (TAC1+); Colonocyte; Microfold cell; Stromal 1 (CCL11+); cycling ENCC/glia; Immature B; CD4+ T cell; Stroma; CD7+ Immune; MPO+ mono-neutrophil; Distal progenitor; Mesothelium; Lymphatic; Nerve; Mast cell; intestinal crypt stem cell of large intestine; arterial capillary; CD4-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; monocyte; paneth cell of colon; transit amplifying cell of colon; intestinal tuft cell; Glia 1 (DHH+); cDC1; Mature venous EC; SELL+ CD8 T; Th1; Branch A1 (iMN); Branch A2 (IPAN/IN)",135.27022475172774260991
