organId,organ,sex,modality,as1_label,as2_label,cosine_sim,as1_dataset_count,as2_dataset_count
UBERON:0000059,large intestine,Female,sc_proteomics,ascending colon,descending colon,0.922481222625644,18,19
UBERON:0000059,large intestine,Female,sc_transcriptomics,ascending colon,descending colon,0.8649183401037415,18,19
UBERON:0000059,large intestine,Male,sc_transcriptomics,ascending colon,descending colon,0.9752599097458169,18,19
UBERON:0000059,large intestine,Male,sc_transcriptomics,rectum,descending colon,0.9001776395898415,13,19
UBERON:0000059,large intestine,Male,sc_proteomics,rectum,descending colon,0.9849517112197308,13,19
UBERON:0000059,large intestine,Male,sc_transcriptomics,descending colon,sigmoid colon,0.9001776395898413,19,19
UBERON:0000059,large intestine,Female,sc_proteomics,descending colon,sigmoid colon,0.588722910462506,19,19
UBERON:0000059,large intestine,Female,sc_transcriptomics,descending colon,sigmoid colon,0.92280179954036515,19,19
UBERON:0000059,large intestine,Male,sc_proteomics,descending colon,sigmoid colon,0.9849517112197308,19,19
UBERON:0000059,large intestine,Male,sc_proteomics,transverse colon,sigmoid colon,0.9503327437886708,15,19
UBERON:0000059,large intestine,Female,sc_transcriptomics,transverse colon,sigmoid colon,0.52501039505954433,15,19
UBERON:0000059,large intestine,Male,sc_transcriptomics,transverse colon,sigmoid colon,0.9093346621128646,15,19
UBERON:0000059,large intestine,Female,sc_proteomics,transverse colon,sigmoid colon,0.9734216805751224,15,19
UBERON:0000059,large intestine,Female,sc_proteomics,caecum,sigmoid colon,0.7778282876292474,5,19
UBERON:0000059,large intestine,Female,sc_transcriptomics,caecum,sigmoid colon,0.78954503549733715,5,19
UBERON:0000059,large intestine,Female,sc_proteomics,ascending colon,sigmoid colon,0.7778282876292475,18,19
UBERON:0000059,large intestine,Female,sc_transcriptomics,ascending colon,sigmoid colon,0.7895450354973372,18,19
UBERON:0000059,large intestine,Male,sc_proteomics,ascending colon,sigmoid colon,0.9837198418641342,18,19
UBERON:0000059,large intestine,Male,sc_transcriptomics,ascending colon,sigmoid colon,0.88753610230385985,18,19
