organId,organ,sex,modality,as1_label,as2_label,cosine_sim,as1_dataset_count,as2_dataset_count
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal papilla,hilum of kidney,0.07105211207386686,10,4
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal papilla,hilum of kidney,0.7633277127655662,10,4
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal papilla,hilum of kidney,0.07105211207386686,10,4
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal papilla,hilum of kidney,0.7633277127655662,10,4
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal column,kidney pyramid,0.7203422409025038,12,88
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal column,kidney pyramid,0.7364236207099019,12,88
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal column,kidney pyramid,0.7364236207099019,12,88
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal papilla,kidney pyramid,0.3023695455841819,10,88
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal papilla,kidney pyramid,0.3023695455841819,10,88
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal papilla,kidney pyramid,0.7101751686589358,10,88
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal papilla,kidney pyramid,0.7101751686589358,10,88
UBERON:0004538,left kidney,Female,sc_transcriptomics,kidney pyramid,hilum of kidney,0.4661925321689074,88,4
UBERON:0004539,right kidney,Female,sc_transcriptomics,kidney pyramid,hilum of kidney,0.4661925321689074,88,4
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal column,kidney pyramid,0.7203422409025038,12,88
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal column,outer cortex of kidney,0.8073628535457419,12,144
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal papilla,outer cortex of kidney,0.6902221484695485,10,144
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal papilla,outer cortex of kidney,0.6902221484695485,10,144
UBERON:0004539,right kidney,Male,sc_transcriptomics,kidney pyramid,hilum of kidney,0.7203422409025034,88,4
UBERON:0004538,left kidney,Male,sc_transcriptomics,kidney pyramid,hilum of kidney,0.7203422409025034,88,4
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal column,hilum of kidney,0.6421834802108546,12,4
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal column,hilum of kidney,1.0000000000000002,12,4
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal column,hilum of kidney,0.6421834802108546,12,4
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal column,hilum of kidney,1.0000000000000002,12,4
UBERON:0004539,right kidney,Male,sc_transcriptomics,kidney capsule,hilum of kidney,0.08446934701959931,6,4
UBERON:0004539,right kidney,Female,sc_transcriptomics,kidney capsule,hilum of kidney,0.4928649207041407,6,4
UBERON:0004538,left kidney,Male,sc_transcriptomics,kidney capsule,hilum of kidney,0.08446934701959931,6,4
UBERON:0004538,left kidney,Female,sc_transcriptomics,kidney capsule,hilum of kidney,0.4928649207041407,6,4
UBERON:0004538,left kidney,Male,sc_transcriptomics,outer cortex of kidney,hilum of kidney,0.5348455850969013,144,4
UBERON:0004539,right kidney,Male,sc_transcriptomics,outer cortex of kidney,hilum of kidney,0.5348455850969013,144,4
UBERON:0004539,right kidney,Female,sc_transcriptomics,outer cortex of kidney,hilum of kidney,0.43053104327962083,144,4
UBERON:0004538,left kidney,Female,sc_transcriptomics,outer cortex of kidney,hilum of kidney,0.43053104327962083,144,4
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal column,outer cortex of kidney,0.5348455850969014,12,144
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal column,outer cortex of kidney,0.5348455850969014,12,144
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal column,outer cortex of kidney,0.8073628535457419,12,144
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal papilla,outer cortex of kidney,0.42999468438953314,10,144
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal papilla,outer cortex of kidney,0.42999468438953314,10,144
UBERON:0004538,left kidney,Female,sc_transcriptomics,kidney capsule,outer cortex of kidney,0.8438640755669494,6,144
UBERON:0004538,left kidney,Male,sc_transcriptomics,kidney capsule,outer cortex of kidney,0.4603296867214375,6,144
UBERON:0004539,right kidney,Male,sc_transcriptomics,kidney capsule,outer cortex of kidney,0.4603296867214375,6,144
UBERON:0004539,right kidney,Male,sc_transcriptomics,outer cortex of kidney,kidney pyramid,0.7742909627475922,144,88
UBERON:0004539,right kidney,Female,sc_transcriptomics,kidney capsule,outer cortex of kidney,0.8438640755669494,6,144
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal column,kidney capsule,0.08446934701959927,12,6
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal column,kidney capsule,0.08446934701959927,12,6
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal column,kidney capsule,0.7880661682601985,12,6
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal column,kidney capsule,0.7880661682601985,12,6
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal papilla,kidney capsule,0.743906137546452,10,6
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal papilla,kidney capsule,0.9258521470342577,10,6
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal papilla,kidney capsule,0.9258521470342577,10,6
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal papilla,kidney capsule,0.743906137546452,10,6
UBERON:0004538,left kidney,Male,sc_transcriptomics,kidney capsule,kidney pyramid,0.4486365046282783,6,88
UBERON:0004538,left kidney,Female,sc_transcriptomics,outer cortex of kidney,kidney pyramid,0.8995405202527305,144,88
UBERON:0004539,right kidney,Female,sc_transcriptomics,outer cortex of kidney,kidney pyramid,0.8995405202527305,144,88
UBERON:0004538,left kidney,Female,sc_transcriptomics,renal papilla,renal column,0.7137695230550812,10,12
UBERON:0004538,left kidney,Male,sc_transcriptomics,renal papilla,renal column,0.07105211207386686,10,12
UBERON:0004539,right kidney,Male,sc_transcriptomics,renal papilla,renal column,0.07105211207386686,10,12
UBERON:0004539,right kidney,Female,sc_transcriptomics,renal papilla,renal column,0.7137695230550812,10,12
UBERON:0004538,left kidney,Male,sc_transcriptomics,outer cortex of kidney,kidney pyramid,0.7742909627475922,144,88
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right anterior bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.37554077712974017806,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right anterior basal bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.38549003165067771051,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right posterior bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.37554077712974016714,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right anterior bronchopulmonary segment,Lateral bronchopulmonary segment,0.10817979897906885222,1,17
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right posterior bronchopulmonary segment,Lateral bronchopulmonary segment,0.10817979897906885167,1,17
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Medial bronchopulmonary segment,Left apical bronchopulmonary segment,0.61375977899405950889,23,4
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Left medial basal bronchopulmonary segment,Left apical bronchopulmonary segment,0.069321043150192441,1,4
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right anterior bronchopulmonary segment,Left apical bronchopulmonary segment,0.14761601457978450111,1,4
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Left lateral basal bronchopulmonary segment,Left apical bronchopulmonary segment,0.08604598698044486567,1,4
UBERON:0000059,large intestine,Female,sc_proteomics,caecum,descending colon,0.9224812226256438,30,19
UBERON:0000059,large intestine,Male,sc_proteomics,caecum,descending colon,0.03382918172223589,30,19
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Lateral segmental bronchus,Left apical segmental bronchus,0.23527795552258195667,9,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Medial bronchopulmonary segment,Left apical segmental bronchus,0.160075219427558107,23,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Left medial basal bronchopulmonary segment,Left apical segmental bronchus,0.3185482131668881934,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right anterior bronchopulmonary segment,Left apical segmental bronchus,0.3083488599977391564,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Left lateral basal bronchopulmonary segment,Left apical segmental bronchus,0.36657755069023766811,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Left anterior bronchopulmonary segment,Left apical segmental bronchus,0.44001305286511251578,1,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Left apical bronchopulmonary segment,Left apical segmental bronchus,0.09685200425476032611,4,1
UBERON:0001004,respiratory system,Male,sc_transcriptomics,Right anterior basal bronchopulmonary segment,Left apical segmental bronchus,0.29785363098624356733,1,1
