organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,B cell,http://purl.obolibrary.org/obo/CL_0000236,24.4,122
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,CD14-positive monocyte,http://purl.obolibrary.org/obo/CL_0001054,107.66666666666666666667,323
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,"CD14-positive, CD16-positive monocyte",http://purl.obolibrary.org/obo/CL_0002397,114.75,459
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,"CD4-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000934,24.5,147
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,"CD8-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000794,26.5,106
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,"activated CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000896,55,110
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,"activated CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000906,20,100
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,932.83333333333333333333,5597
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,7.2,36
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,131.33333333333333333333,788
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,280.83333333333333333333,1685
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,9.8,49
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309,21.66666666666666666667,130
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,895,5370
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,macrophage,http://purl.obolibrary.org/obo/CL_0000235,195.83333333333333333333,1175
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,mast cell,http://purl.obolibrary.org/obo/CL_0000097,24.4,122
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,22,110
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,monocyte,http://purl.obolibrary.org/obo/CL_0000576,16.66666666666666666667,100
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,native cell,http://purl.obolibrary.org/obo/CL_0000003,415,2490
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,121.4,607
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,neural cell,http://purl.obolibrary.org/obo/CL_0002319,45.66666666666666666667,274
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,pericyte,http://purl.obolibrary.org/obo/CL_0000669,1011.16666666666666666667,6067
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,regular ventricular cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002131,2169,13014
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,224.5,1347
VHFHeart,Posteromedial head of posterior papillary muscle of left ventricle,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,71.16666666666666666667,427
VHFHeart,aortic valve,B cell,http://purl.obolibrary.org/obo/CL_0000236,5.16666666666666666667,31
VHFHeart,aortic valve,CD14-positive monocyte,http://purl.obolibrary.org/obo/CL_0001054,22.42857142857142857143,157
VHFHeart,aortic valve,"CD14-positive, CD16-positive monocyte",http://purl.obolibrary.org/obo/CL_0002397,32.5,195
VHFHeart,aortic valve,"CD4-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000934,16.33333333333333333333,98
VHFHeart,aortic valve,"CD8-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000794,21.5,129
VHFHeart,aortic valve,"activated CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000896,7.16666666666666666667,43
VHFHeart,aortic valve,"activated CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000906,22.16666666666666666667,133
VHFHeart,aortic valve,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,193,1351
VHFHeart,aortic valve,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,6,30
VHFHeart,aortic valve,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,228.71428571428571428571,1601
VHFHeart,aortic valve,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,78.42857142857142857143,549
VHFHeart,aortic valve,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,4.25,17
VHFHeart,aortic valve,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309,86,602
VHFHeart,aortic valve,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,496.85714285714285714286,3478
VHFHeart,aortic valve,macrophage,http://purl.obolibrary.org/obo/CL_0000235,95.28571428571428571429,667
VHFHeart,aortic valve,mast cell,http://purl.obolibrary.org/obo/CL_0000097,15,90
VHFHeart,aortic valve,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,10.5,63
VHFHeart,aortic valve,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,21,63
VHFHeart,aortic valve,monocyte,http://purl.obolibrary.org/obo/CL_0000576,8.85714285714285714286,62
VHFHeart,aortic valve,native cell,http://purl.obolibrary.org/obo/CL_0000003,268,1876
VHFHeart,aortic valve,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,33.2,166
VHFHeart,aortic valve,neural cell,http://purl.obolibrary.org/obo/CL_0002319,64.57142857142857142857,452
VHFHeart,aortic valve,pericyte,http://purl.obolibrary.org/obo/CL_0000669,700.85714285714285714286,4906
VHFHeart,aortic valve,regular atrial cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002129,1128.57142857142857142857,7900
VHFHeart,aortic valve,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,185.28571428571428571429,1297
VHFHeart,aortic valve,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,64.85714285714285714286,454
VHFHeart,heart left ventricle,B cell,http://purl.obolibrary.org/obo/CL_0000236,13.75,220
VHFHeart,heart left ventricle,CD14-positive monocyte,http://purl.obolibrary.org/obo/CL_0001054,46.6,466
VHFHeart,heart left ventricle,"CD14-positive, CD16-positive monocyte",http://purl.obolibrary.org/obo/CL_0002397,39.8125,637
VHFHeart,heart left ventricle,"CD4-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000934,24.42105263157894736842,464
VHFHeart,heart left ventricle,"CD8-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000794,15.11764705882352941176,257
VHFHeart,heart left ventricle,"activated CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000896,19.72727272727272727273,217
VHFHeart,heart left ventricle,"activated CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000906,23,437
VHFHeart,heart left ventricle,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,782.1,15642
VHFHeart,heart left ventricle,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,6.16666666666666666667,111
VHFHeart,heart left ventricle,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,148.2,2964
VHFHeart,heart left ventricle,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,222.85,4457
VHFHeart,heart left ventricle,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,12,204
VHFHeart,heart left ventricle,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309,39.89473684210526315789,758
VHFHeart,heart left ventricle,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,766.65,15333
VHFHeart,heart left ventricle,macrophage,http://purl.obolibrary.org/obo/CL_0000235,174.05,3481
VHFHeart,heart left ventricle,mast cell,http://purl.obolibrary.org/obo/CL_0000097,29.88235294117647058824,508
VHFHeart,heart left ventricle,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,16.625,266
VHFHeart,heart left ventricle,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,8.33333333333333333333,25
VHFHeart,heart left ventricle,monocyte,http://purl.obolibrary.org/obo/CL_0000576,13.25,265
VHFHeart,heart left ventricle,native cell,http://purl.obolibrary.org/obo/CL_0000003,419.7,8394
VHFHeart,heart left ventricle,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,50.33333333333333333333,906
